load_zone,nsrdb_id,nsrdb_lat,nsrdb_lon,lz_nc_area,roof_covg,roof_area
Hawaii,9739,19.97,-155.46,18587398.745239,,
Hawaii,9752,19.45,-155.46,18646908.068115,,
Hawaii,9751,19.49,-155.46,18642384.321289,,
Hawaii,9750,19.53,-155.46,18637851.585205,,
Hawaii,9749,19.57,-155.46,18633309.861328,,
Hawaii,9748,19.61,-155.46,18628759.152710,,
Hawaii,9747,19.65,-155.46,18624199.460449,,
Hawaii,9746,19.69,-155.46,18619630.786255,,
Hawaii,9759,19.17,-155.46,18678322.444214,,
Hawaii,9758,19.21,-155.46,18673861.673828,,
Hawaii,9757,19.25,-155.46,18669391.900879,,
Hawaii,9756,19.29,-155.46,18664913.127686,,
Hawaii,9755,19.33,-155.46,18660425.355957,,
Hawaii,9754,19.37,-155.46,18655928.587524,,
Hawaii,9753,19.41,-155.46,18651422.824463,,
Hawaii,9761,19.09,-155.46,18687216.971436,,
Hawaii,9760,19.13,-155.46,18682774.211060,,
Hawaii,10023,19.17,-155.34,18682739.177979,,
Hawaii,10022,19.21,-155.34,18678275.186401,,
Hawaii,10021,19.25,-155.34,18673802.187622,,
Hawaii,10020,19.29,-155.34,18669320.183594,,
Hawaii,10019,19.33,-155.34,18664829.176147,,
Hawaii,10018,19.37,-155.34,18660329.167358,,
Hawaii,10017,19.41,-155.34,18655820.158813,,
Hawaii,10016,19.45,-155.34,18651302.152588,,
Hawaii,10015,19.49,-155.34,18646775.150635,,
Hawaii,10014,19.53,-155.34,18642239.154419,,
Hawaii,10013,19.57,-155.34,18637694.166382,,
Hawaii,10012,19.61,-155.34,18633140.187988,,
Hawaii,10011,19.65,-155.34,18628577.221802,,
Hawaii,10010,19.69,-155.34,18624005.268799,,
Hawaii,10009,19.73,-155.34,18619424.331421,,
Hawaii,10008,19.77,-155.34,18614834.411621,,
Hawaii,10007,19.81,-155.34,18610235.511353,,
Hawaii,10006,19.85,-155.34,18605627.632324,,
Hawaii,10005,19.89,-155.34,18601010.776367,,
Hawaii,10004,19.93,-155.34,18596384.945679,,
Hawaii,10003,19.97,-155.34,18591750.142212,,
Hawaii,10002,20.01,-155.34,18587106.367676,,
Hawaii,10001,20.05,-155.34,18582453.624390,,
Hawaii,10000,20.09,-155.34,18577791.913696,,
Hawaii,9999,20.13,-155.34,18573121.238281,,
Hawaii,9848,19.13,-155.42,18684231.012695,,
Hawaii,9847,19.17,-155.42,18679778.186035,,
Hawaii,9846,19.21,-155.42,18675316.353882,,
Hawaii,9845,19.25,-155.42,18670845.517822,,
Hawaii,9844,19.29,-155.42,18666365.679810,,
Hawaii,9843,19.33,-155.42,18661876.841675,,
Hawaii,9842,19.37,-155.42,18657379.005493,,
Hawaii,9841,19.41,-155.42,18652872.172607,,
Hawaii,9840,19.45,-155.42,18648356.345703,,
Hawaii,9839,19.49,-155.42,18643831.525635,,
Hawaii,9838,19.53,-155.42,18639297.715088,,
Hawaii,9837,19.57,-155.42,18634754.915894,,
Hawaii,9836,19.61,-155.42,18630203.129517,,
Hawaii,9835,19.65,-155.42,18625642.358154,,
Hawaii,9827,19.97,-155.42,18588832.954224,,
Hawaii,9826,20.01,-155.42,18584191.403320,,
Hawaii,9825,20.05,-155.42,18579540.886963,,
Hawaii,9824,20.09,-155.42,18574881.406128,,
Hawaii,9823,20.13,-155.42,18570212.963623,,
Hawaii,9834,19.69,-155.42,18621072.603516,,
Hawaii,9833,19.73,-155.42,18616493.867798,,
Hawaii,9832,19.77,-155.42,18611906.152710,,
Hawaii,9831,19.81,-155.42,18607309.460205,,
Hawaii,9830,19.85,-155.42,18602703.792236,,
Hawaii,9829,19.89,-155.42,18598089.150513,,
Hawaii,9828,19.93,-155.42,18593465.537231,,
Hawaii,9849,19.09,-155.42,18688674.831299,,
Hawaii,9673,19.09,-155.50,18685775.632690,,
Hawaii,9672,19.13,-155.50,18681333.918213,,
Hawaii,9671,19.17,-155.50,18676883.199585,,
Hawaii,9670,19.21,-155.50,18672423.478149,,
Hawaii,9669,19.25,-155.50,18667954.756348,,
Hawaii,9668,19.29,-155.50,18663477.035645,,
Hawaii,9667,19.33,-155.50,18658990.318115,,
Hawaii,9652,19.93,-155.50,18590611.198730,,
Hawaii,9651,19.97,-155.50,18585980.786255,,
Hawaii,9650,20.01,-155.50,18581341.409058,,
Hawaii,9649,20.05,-155.50,18576693.069214,,
Hawaii,9648,20.09,-155.50,18572035.768066,,
Hawaii,9647,20.13,-155.50,18567369.508545,,
Hawaii,9646,20.17,-155.50,18562694.291504,,
Hawaii,9659,19.65,-155.50,18622772.912231,,
Hawaii,9658,19.69,-155.50,18618205.306763,,
Hawaii,9657,19.73,-155.50,18613628.722900,,
Hawaii,9656,19.77,-155.50,18609043.162964,,
Hawaii,9655,19.81,-155.50,18604448.628540,,
Hawaii,9654,19.85,-155.50,18599845.121826,,
Hawaii,9653,19.89,-155.50,18595232.644653,,
Hawaii,9666,19.37,-155.50,18654494.605347,,
Hawaii,9665,19.41,-155.50,18649989.899414,,
Hawaii,9664,19.45,-155.50,18645476.202393,,
Hawaii,9663,19.49,-155.50,18640953.515747,,
Hawaii,9662,19.53,-155.50,18636421.841431,,
Hawaii,9661,19.57,-155.50,18631881.181763,,
Hawaii,9660,19.61,-155.50,18627331.537598,,
Hawaii,9675,19.01,-155.50,18694632.041138,,
Hawaii,9674,19.05,-155.50,18690208.340820,,
Hawaii,9498,19.05,-155.58,18687373.153442,,
Hawaii,9497,19.09,-155.58,18682942.497803,,
Hawaii,9496,19.13,-155.58,18678502.839722,,
Hawaii,9495,19.17,-155.58,18674054.180054,,
Hawaii,9494,19.21,-155.58,18669596.521240,,
Hawaii,9493,19.25,-155.58,18665129.864746,,
Hawaii,9492,19.29,-155.58,18660654.212769,,
Hawaii,9491,19.33,-155.58,18656169.566895,,
Hawaii,9490,19.37,-155.58,18651675.929077,,
Hawaii,9489,19.41,-155.58,18647173.301270,,
Hawaii,9488,19.45,-155.58,18642661.685059,,
Hawaii,9487,19.49,-155.58,18638141.082520,,
Hawaii,9486,19.53,-155.58,18633611.495483,,
Hawaii,9485,19.57,-155.58,18629072.925903,,
Hawaii,9484,19.61,-155.58,18624525.375610,,
Hawaii,9483,19.65,-155.58,18619968.846313,,
Hawaii,9482,19.69,-155.58,18615403.340088,,
Hawaii,9481,19.73,-155.58,18610828.859131,,
Hawaii,9480,19.77,-155.58,18606245.404541,,
Hawaii,9479,19.81,-155.58,18601652.978760,,
Hawaii,9478,19.85,-155.58,18597051.583740,,
Hawaii,9477,19.89,-155.58,18592441.221069,,
Hawaii,9476,19.93,-155.58,18587821.893066,,
Hawaii,9475,19.97,-155.58,18583193.601562,,
Hawaii,9474,20.01,-155.58,18578556.347412,,
Hawaii,9473,20.05,-155.58,18573910.134521,,
Hawaii,9472,20.09,-155.58,18569254.963013,,
Hawaii,9471,20.13,-155.58,18564590.835938,,
Hawaii,9470,20.17,-155.58,18559917.754761,,
Hawaii,9469,20.21,-155.58,18555235.721436,,
Hawaii,9502,18.89,-155.58,18705005.707886,,
Hawaii,9501,18.93,-155.58,18700611.082764,,
Hawaii,9500,18.97,-155.58,18696207.447510,,
Hawaii,9499,19.01,-155.58,18691794.803833,,
Hawaii,9588,18.97,-155.54,18697618.816040,,
Hawaii,9587,19.01,-155.54,18693205.154785,,
Hawaii,9586,19.05,-155.54,18688782.485474,,
Hawaii,9585,19.09,-155.54,18684350.809692,,
Hawaii,9584,19.13,-155.54,18679910.129272,,
Hawaii,9583,19.17,-155.54,18675460.446167,,
Hawaii,9582,19.21,-155.54,18671001.762207,,
Hawaii,9560,20.09,-155.54,18570637.263916,,
Hawaii,9559,20.13,-155.54,18565972.076782,,
Hawaii,9558,20.17,-155.54,18561297.933960,,
Hawaii,9567,19.81,-155.54,18603042.658325,,
Hawaii,9566,19.85,-155.54,18598440.213501,,
Hawaii,9565,19.89,-155.54,18593828.799805,,
Hawaii,9564,19.93,-155.54,18589208.419067,,
Hawaii,9563,19.97,-155.54,18584579.073120,,
Hawaii,9562,20.01,-155.54,18579940.764160,,
Hawaii,9561,20.05,-155.54,18575293.493652,,
Hawaii,9574,19.53,-155.54,18635008.479858,,
Hawaii,9573,19.57,-155.54,18630468.871216,,
Hawaii,9572,19.61,-155.54,18625920.280518,,
Hawaii,9571,19.65,-155.54,18621362.709229,,
Hawaii,9570,19.69,-155.54,18616796.159424,,
Hawaii,9569,19.73,-155.54,18612220.632935,,
Hawaii,9568,19.77,-155.54,18607636.131958,,
Hawaii,9581,19.25,-155.54,18666534.078979,,
Hawaii,9580,19.29,-155.54,18662057.398926,,
Hawaii,9579,19.33,-155.54,18657571.723145,,
Hawaii,9578,19.37,-155.54,18653077.053833,,
Hawaii,9577,19.41,-155.54,18648573.393188,,
Hawaii,9576,19.45,-155.54,18644060.742676,,
Hawaii,9575,19.49,-155.54,18639539.104126,,
Hawaii,9589,18.93,-155.54,18702023.466919,,
Hawaii,9409,19.09,-155.62,18681550.692993,,
Hawaii,9408,19.13,-155.62,18677112.044434,,
Hawaii,9407,19.17,-155.62,18672664.396362,,
Hawaii,9406,19.21,-155.62,18668207.750366,,
Hawaii,9405,19.25,-155.62,18663742.108521,,
Hawaii,9404,19.29,-155.62,18659267.472778,,
Hawaii,9403,19.33,-155.62,18654783.844238,,
Hawaii,9402,19.37,-155.62,18650291.225830,,
Hawaii,9401,19.41,-155.62,18645789.618530,,
Hawaii,9400,19.45,-155.62,18641279.024536,,
Hawaii,9399,19.49,-155.62,18636759.445679,,
Hawaii,9398,19.53,-155.62,18632230.884033,,
Hawaii,9397,19.57,-155.62,18627693.341064,,
Hawaii,9396,19.61,-155.62,18623146.818848,,
Hawaii,9381,20.21,-155.62,18553872.766968,,
Hawaii,9388,19.93,-155.62,18586451.616089,,
Hawaii,9387,19.97,-155.62,18581824.365845,,
Hawaii,9386,20.01,-155.62,18577188.155640,,
Hawaii,9385,20.05,-155.62,18572542.986694,,
Hawaii,9384,20.09,-155.62,18567888.861572,,
Hawaii,9383,20.13,-155.62,18563225.781982,,
Hawaii,9382,20.17,-155.62,18558553.749756,,
Hawaii,9395,19.65,-155.62,18618591.319336,,
Hawaii,9394,19.69,-155.62,18614026.844482,,
Hawaii,9393,19.73,-155.62,18609453.395996,,
Hawaii,9392,19.77,-155.62,18604870.975830,,
Hawaii,9391,19.81,-155.62,18600279.585815,,
Hawaii,9390,19.85,-155.62,18595679.228027,,
Hawaii,9389,19.89,-155.62,18591069.904175,,
Hawaii,9413,18.93,-155.62,18699215.253784,,
Hawaii,9412,18.97,-155.62,18694812.622070,,
Hawaii,9411,19.01,-155.62,18690400.983521,,
Hawaii,9410,19.05,-155.62,18685980.339844,,
Hawaii,9414,18.89,-155.62,18703608.876343,,
Hawaii,9117,20.21,-155.74,18549880.828247,,
Hawaii,9116,20.25,-155.74,18545193.976929,,
Hawaii,9115,20.29,-155.74,18540498.183228,,
Hawaii,9124,19.93,-155.74,18582438.235596,,
Hawaii,9123,19.97,-155.74,18577814.035645,,
Hawaii,9122,20.01,-155.74,18573180.879883,,
Hawaii,9121,20.05,-155.74,18568538.770142,,
Hawaii,9120,20.09,-155.74,18563887.707764,,
Hawaii,9119,20.13,-155.74,18559227.695801,,
Hawaii,9118,20.17,-155.74,18554558.735352,,
Hawaii,9029,20.21,-155.78,18548582.476196,,
Hawaii,9028,20.25,-155.78,18543896.626465,,
Hawaii,9027,20.29,-155.78,18539201.835815,,
Hawaii,9026,20.33,-155.78,18534498.105835,,
Hawaii,9036,19.93,-155.78,18581132.911011,,
Hawaii,9035,19.97,-155.78,18576509.702759,,
Hawaii,9034,20.01,-155.78,18571877.540283,,
Hawaii,9033,20.05,-155.78,18567236.425049,,
Hawaii,9032,20.09,-155.78,18562586.359131,,
Hawaii,9031,20.13,-155.78,18557927.344604,,
Hawaii,9030,20.17,-155.78,18553259.382812,,
Hawaii,9293,20.21,-155.66,18552525.969238,,
Hawaii,9292,20.25,-155.66,18547837.077148,,
Hawaii,9300,19.93,-155.66,18585097.583740,,
Hawaii,9299,19.97,-155.66,18580471.362915,,
Hawaii,9298,20.01,-155.66,18575836.183105,,
Hawaii,9297,20.05,-155.66,18571192.046509,,
Hawaii,9296,20.09,-155.66,18566538.954834,,
Hawaii,9295,20.13,-155.66,18561876.910156,,
Hawaii,9294,20.17,-155.66,18557205.914185,,
Hawaii,9307,19.65,-155.66,18617230.123901,,
Hawaii,9306,19.69,-155.66,18612666.667847,,
Hawaii,9305,19.73,-155.66,18608094.239990,,
Hawaii,9304,19.77,-155.66,18603512.841309,,
Hawaii,9303,19.81,-155.66,18598922.474854,,
Hawaii,9302,19.85,-155.66,18594323.141602,,
Hawaii,9301,19.89,-155.66,18589714.843994,,
Hawaii,9314,19.37,-155.66,18648922.939453,,
Hawaii,9313,19.41,-155.66,18644422.340698,,
Hawaii,9312,19.45,-155.66,18639912.756592,,
Hawaii,9311,19.49,-155.66,18635394.189331,,
Hawaii,9310,19.53,-155.66,18630866.640503,,
Hawaii,9309,19.57,-155.66,18626330.112183,,
Hawaii,9308,19.61,-155.66,18621784.605957,,
Hawaii,9321,19.09,-155.66,18680175.389893,,
Hawaii,9320,19.13,-155.66,18675737.739258,,
Hawaii,9319,19.17,-155.66,18671291.090332,,
Hawaii,9318,19.21,-155.66,18666835.445557,,
Hawaii,9317,19.25,-155.66,18662370.806152,,
Hawaii,9316,19.29,-155.66,18657897.173950,,
Hawaii,9315,19.33,-155.66,18653414.551147,,
Hawaii,9325,18.93,-155.66,18697835.974487,,
Hawaii,9324,18.97,-155.66,18693434.334595,,
Hawaii,9323,19.01,-155.66,18689023.689331,,
Hawaii,9322,19.05,-155.66,18684604.040405,,
Hawaii,9326,18.89,-155.66,18702228.607056,,
Hawaii,9327,18.85,-155.66,18706612.230713,,
Hawaii,9043,19.65,-155.78,18613244.480591,,
Hawaii,9042,19.69,-155.78,18608684.007446,,
Hawaii,9041,19.73,-155.78,18604114.566284,,
Hawaii,9040,19.77,-155.78,18599536.159668,,
Hawaii,9039,19.81,-155.78,18594948.788696,,
Hawaii,9038,19.85,-155.78,18590352.455811,,
Hawaii,9037,19.89,-155.78,18585747.162354,,
Hawaii,9050,19.37,-155.78,18644916.538330,,
Hawaii,9049,19.41,-155.78,18640418.891968,,
Hawaii,9048,19.45,-155.78,18635912.264648,,
Hawaii,9047,19.49,-155.78,18631396.658325,,
Hawaii,9046,19.53,-155.78,18626872.074707,,
Hawaii,9045,19.57,-155.78,18622338.516113,,
Hawaii,9044,19.61,-155.78,18617795.984375,,
Hawaii,9057,19.09,-155.78,18676148.447144,,
Hawaii,9056,19.13,-155.78,18671713.718018,,
Hawaii,9055,19.17,-155.78,18667269.994751,,
Hawaii,9054,19.21,-155.78,18662817.279785,,
Hawaii,9053,19.25,-155.78,18658355.574951,,
Hawaii,9052,19.29,-155.78,18653884.882080,,
Hawaii,9051,19.33,-155.78,18649405.202393,,
Hawaii,9061,18.93,-155.78,18693797.392212,,
Hawaii,9060,18.97,-155.78,18689398.655762,,
Hawaii,9059,19.01,-155.78,18684990.917847,,
Hawaii,9058,19.05,-155.78,18680574.181274,,
Hawaii,9131,19.65,-155.74,18614556.708740,,
Hawaii,9130,19.69,-155.74,18609995.253662,,
Hawaii,9129,19.73,-155.74,18605424.829346,,
Hawaii,9128,19.77,-155.74,18600845.437500,,
Hawaii,9127,19.81,-155.74,18596257.080688,,
Hawaii,9126,19.85,-155.74,18591659.760010,,
Hawaii,9125,19.89,-155.74,18587053.477417,,
Hawaii,9138,19.37,-155.74,18646235.600342,,
Hawaii,9137,19.41,-155.74,18641736.981934,,
Hawaii,9136,19.45,-155.74,18637229.381104,,
Hawaii,9135,19.49,-155.74,18632712.800049,,
Hawaii,9134,19.53,-155.74,18628187.240601,,
Hawaii,9133,19.57,-155.74,18623652.703979,,
Hawaii,9132,19.61,-155.74,18619109.192871,,
Hawaii,9145,19.09,-155.74,18677474.271606,,
Hawaii,9144,19.13,-155.74,18673038.580444,,
Hawaii,9143,19.17,-155.74,18668593.894165,,
Hawaii,9142,19.21,-155.74,18664140.214600,,
Hawaii,9141,19.25,-155.74,18659677.543579,,
Hawaii,9140,19.29,-155.74,18655205.882935,,
Hawaii,9139,19.33,-155.74,18650725.234863,,
Hawaii,9149,18.93,-155.74,18695127.048340,,
Hawaii,9148,18.97,-155.74,18690727.355713,,
Hawaii,9147,19.01,-155.74,18686318.661255,,
Hawaii,9146,19.05,-155.74,18681900.965576,,
Hawaii,9150,18.89,-155.74,18699517.736450,,
Hawaii,9231,19.17,-155.70,18669934.257935,,
Hawaii,9230,19.21,-155.70,18665479.601685,,
Hawaii,9229,19.25,-155.70,18661015.952759,,
Hawaii,9228,19.29,-155.70,18656543.312256,,
Hawaii,9227,19.33,-155.70,18652061.682739,,
Hawaii,9226,19.37,-155.70,18647571.065918,,
Hawaii,9225,19.41,-155.70,18643071.463257,,
Hawaii,9224,19.45,-155.70,18638562.877075,,
Hawaii,9223,19.49,-155.70,18634045.308838,,
Hawaii,9222,19.53,-155.70,18629518.760742,,
Hawaii,9221,19.57,-155.70,18624983.234741,,
Hawaii,9220,19.61,-155.70,18620438.731934,,
Hawaii,9219,19.65,-155.70,18615885.255249,,
Hawaii,9218,19.69,-155.70,18611322.805786,,
Hawaii,9217,19.73,-155.70,18606751.385498,,
Hawaii,9216,19.77,-155.70,18602170.996826,,
Hawaii,9215,19.81,-155.70,18597581.640869,,
Hawaii,9214,19.85,-155.70,18592983.320435,,
Hawaii,9213,19.89,-155.70,18588376.036621,,
Hawaii,9212,19.93,-155.70,18583759.791870,,
Hawaii,9211,19.97,-155.70,18579134.587402,,
Hawaii,9203,20.29,-155.70,18541810.649658,,
Hawaii,9210,20.01,-155.70,18574500.425781,,
Hawaii,9209,20.05,-155.70,18569857.308960,,
Hawaii,9208,20.09,-155.70,18565205.238281,,
Hawaii,9207,20.13,-155.70,18560544.215942,,
Hawaii,9206,20.17,-155.70,18555874.244263,,
Hawaii,9205,20.21,-155.70,18551195.324707,,
Hawaii,9204,20.25,-155.70,18546507.458984,,
Hawaii,9235,19.01,-155.70,18687662.916626,,
Hawaii,9234,19.05,-155.70,18683244.250366,,
Hawaii,9233,19.09,-155.70,18678816.584106,,
Hawaii,9232,19.13,-155.70,18674379.919189,,
Hawaii,9236,18.97,-155.70,18692072.580811,,
Hawaii,9237,18.93,-155.70,18696473.240967,,
Hawaii,9238,18.89,-155.70,18700864.895264,,
Hawaii,9239,18.85,-155.70,18705247.542236,,
Hawaii,8853,20.21,-155.86,18546034.188110,,
Hawaii,8852,20.25,-155.86,18541350.303955,,
Hawaii,8851,20.29,-155.86,18536657.481445,,
Hawaii,8850,20.33,-155.86,18531955.722656,,
Hawaii,8860,19.93,-155.86,18578570.939453,,
Hawaii,8859,19.97,-155.86,18573949.677979,,
Hawaii,8858,20.01,-155.86,18569319.464844,,
Hawaii,8857,20.05,-155.86,18564680.301514,,
Hawaii,8856,20.09,-155.86,18560032.190308,,
Hawaii,8855,20.13,-155.86,18555375.133179,,
Hawaii,8854,20.17,-155.86,18550709.131714,,
Hawaii,8941,20.21,-155.82,18547300.264038,,
Hawaii,8940,20.25,-155.82,18542615.403564,,
Hawaii,8939,20.29,-155.82,18537921.603149,,
Hawaii,8938,20.33,-155.82,18533218.864868,,
Hawaii,8948,19.93,-155.82,18579843.813599,,
Hawaii,8947,19.97,-155.82,18575221.585205,,
Hawaii,8946,20.01,-155.82,18570590.403320,,
Hawaii,8945,20.05,-155.82,18565950.270630,,
Hawaii,8944,20.09,-155.82,18561301.187988,,
Hawaii,8943,20.13,-155.82,18556643.158203,,
Hawaii,8942,20.17,-155.82,18551976.182983,,
Hawaii,8955,19.65,-155.82,18611948.566162,,
Hawaii,8954,19.69,-155.82,18607389.062866,,
Hawaii,8953,19.73,-155.82,18602820.592896,,
Hawaii,8952,19.77,-155.82,18598243.158447,,
Hawaii,8951,19.81,-155.82,18593656.761475,,
Hawaii,8950,19.85,-155.82,18589061.403687,,
Hawaii,8949,19.89,-155.82,18584457.087402,,
Hawaii,8962,19.37,-155.82,18643613.876465,,
Hawaii,8961,19.41,-155.82,18639117.189453,,
Hawaii,8960,19.45,-155.82,18634611.523315,,
Hawaii,8959,19.49,-155.82,18630096.879395,,
Hawaii,8958,19.53,-155.82,18625573.260132,,
Hawaii,8957,19.57,-155.82,18621040.666992,,
Hawaii,8956,19.61,-155.82,18616499.101562,,
Hawaii,8969,19.09,-155.82,18674839.107300,,
Hawaii,8968,19.13,-155.82,18670405.327637,,
Hawaii,8967,19.17,-155.82,18665962.555298,,
Hawaii,8966,19.21,-155.82,18661510.793213,,
Hawaii,8965,19.25,-155.82,18657050.042114,,
Hawaii,8964,19.29,-155.82,18652580.304321,,
Hawaii,8963,19.33,-155.82,18648101.582031,,
Hawaii,8973,18.93,-155.82,18692484.268188,,
Hawaii,8972,18.97,-155.82,18688086.475464,,
Hawaii,8971,19.01,-155.82,18683679.683228,,
Hawaii,8970,19.05,-155.82,18679263.893188,,
Hawaii,8867,19.65,-155.86,18610668.961670,,
Hawaii,8866,19.69,-155.86,18606110.415405,,
Hawaii,8865,19.73,-155.86,18601542.904297,,
Hawaii,8864,19.77,-155.86,18596966.429810,,
Hawaii,8863,19.81,-155.86,18592380.994385,,
Hawaii,8862,19.85,-155.86,18587786.599731,,
Hawaii,8861,19.89,-155.86,18583183.247437,,
Hawaii,8874,19.37,-155.86,18642327.609009,,
Hawaii,8873,19.41,-155.86,18637831.869751,,
Hawaii,8872,19.45,-155.86,18633327.152466,,
Hawaii,8871,19.49,-155.86,18628813.459351,,
Hawaii,8870,19.53,-155.86,18624290.791382,,
Hawaii,8869,19.57,-155.86,18619759.151367,,
Hawaii,8868,19.61,-155.86,18615218.540649,,
Hawaii,8881,19.09,-155.86,18673546.247070,,
Hawaii,8880,19.13,-155.86,18669113.404907,,
Hawaii,8879,19.17,-155.86,18664671.571777,,
Hawaii,8878,19.21,-155.86,18660220.749878,,
Hawaii,8877,19.25,-155.86,18655760.940674,,
Hawaii,8876,19.29,-155.86,18651292.146362,,
Hawaii,8875,19.33,-155.86,18646814.368652,,
Hawaii,8884,18.97,-155.86,18686790.810791,,
Hawaii,8883,19.01,-155.86,18682384.952148,,
Hawaii,8882,19.05,-155.86,18677970.096680,,
Hawaii,8509,19.89,-156.02,18578250.161621,,
Hawaii,8516,19.61,-156.02,18610259.433105,,
Hawaii,8515,19.65,-156.02,18605713.555176,,
Hawaii,8514,19.69,-156.02,18601158.715698,,
Hawaii,8513,19.73,-156.02,18596594.916626,,
Hawaii,8512,19.77,-156.02,18592022.159790,,
Hawaii,8511,19.81,-156.02,18587440.447144,,
Hawaii,8510,19.85,-156.02,18582849.780396,,
Hawaii,8520,19.45,-156.02,18628353.293945,,
Hawaii,8519,19.49,-156.02,18623843.280396,,
Hawaii,8518,19.53,-156.02,18619324.297485,,
Hawaii,8517,19.57,-156.02,18614796.347778,,
Hawaii,8705,19.09,-155.94,18671009.948975,,
Hawaii,8704,19.13,-155.94,18666578.945801,,
Hawaii,8703,19.17,-155.94,18662138.954712,,
Hawaii,8702,19.21,-155.94,18657689.977295,,
Hawaii,8701,19.25,-155.94,18653232.015747,,
Hawaii,8700,19.29,-155.94,18648765.071777,,
Hawaii,8699,19.33,-155.94,18644289.146729,,
Hawaii,8677,20.21,-155.94,18543550.426880,,
Hawaii,8676,20.25,-155.94,18538868.458252,,
Hawaii,8675,20.29,-155.94,18534177.554077,,
Hawaii,8684,19.93,-155.94,18576073.844238,,
Hawaii,8683,19.97,-155.94,18571454.479736,,
Hawaii,8681,20.05,-155.94,18562188.904785,,
Hawaii,8680,20.09,-155.94,18557542.698730,,
Hawaii,8679,20.13,-155.94,18552887.548828,,
Hawaii,8678,20.17,-155.94,18548223.457764,,
Hawaii,8691,19.65,-155.94,18608158.663818,,
Hawaii,8690,19.69,-155.94,18603601.995483,,
Hawaii,8689,19.73,-155.94,18599036.365112,,
Hawaii,8688,19.77,-155.94,18594461.774292,,
Hawaii,8687,19.81,-155.94,18589878.224609,,
Hawaii,8686,19.85,-155.94,18585285.718872,,
Hawaii,8685,19.89,-155.94,18580684.258057,,
Hawaii,8698,19.37,-155.94,18639804.243164,,
Hawaii,8697,19.41,-155.94,18635310.362671,,
Hawaii,8696,19.45,-155.94,18630807.506714,,
Hawaii,8695,19.49,-155.94,18626295.677246,,
Hawaii,8694,19.53,-155.94,18621774.876465,,
Hawaii,8693,19.57,-155.94,18617245.106323,,
Hawaii,8692,19.61,-155.94,18612706.368164,,
Hawaii,8707,19.01,-155.94,18679844.984253,,
Hawaii,8706,19.05,-155.94,18675431.962280,,
Hawaii,8618,19.05,-155.98,18674187.616089,,
Hawaii,8617,19.09,-155.98,18669766.502686,,
Hawaii,8616,19.13,-155.98,18665336.400879,,
Hawaii,8615,19.17,-155.98,18660897.312622,,
Hawaii,8614,19.21,-155.98,18656449.239746,,
Hawaii,8590,20.17,-155.98,18547004.827026,,
Hawaii,8589,20.21,-155.98,18542332.733765,,
Hawaii,8597,19.89,-155.98,18579459.100098,,
Hawaii,8596,19.93,-155.98,18574849.614868,,
Hawaii,8604,19.61,-155.98,18611474.748047,,
Hawaii,8603,19.65,-155.98,18606927.962891,,
Hawaii,8602,19.69,-155.98,18602372.215088,,
Hawaii,8601,19.73,-155.98,18597807.506714,,
Hawaii,8600,19.77,-155.98,18593233.838623,,
Hawaii,8599,19.81,-155.98,18588651.214111,,
Hawaii,8598,19.85,-155.98,18584059.633667,,
Hawaii,8610,19.37,-155.98,18638567.136230,,
Hawaii,8609,19.41,-155.98,18634074.166626,,
Hawaii,8608,19.45,-155.98,18629572.223022,,
Hawaii,8607,19.49,-155.98,18625061.307739,,
Hawaii,8606,19.53,-155.98,18620541.422363,,
Hawaii,8605,19.57,-155.98,18616012.568237,,
Hawaii,8793,19.09,-155.90,18672269.862549,,
Hawaii,8792,19.13,-155.90,18667837.945557,,
Hawaii,8791,19.17,-155.90,18663397.039551,,
Hawaii,8790,19.21,-155.90,18658947.146118,,
Hawaii,8789,19.25,-155.90,18654488.266724,,
Hawaii,8788,19.29,-155.90,18650020.403564,,
Hawaii,8787,19.33,-155.90,18645543.558105,,
Hawaii,8765,20.21,-155.90,18544784.243530,,
Hawaii,8764,20.25,-155.90,18540101.323364,,
Hawaii,8763,20.29,-155.90,18535409.466431,,
Hawaii,8762,20.33,-155.90,18530708.674072,,
Hawaii,8772,19.93,-155.90,18577314.284424,,
Hawaii,8771,19.97,-155.90,18572693.977783,,
Hawaii,8770,20.01,-155.90,18568064.720215,,
Hawaii,8769,20.05,-155.90,18563426.514404,,
Hawaii,8768,20.09,-155.90,18558779.361816,,
Hawaii,8767,20.13,-155.90,18554123.264526,,
Hawaii,8766,20.17,-155.90,18549458.224487,,
Hawaii,8779,19.65,-155.90,18609405.661987,,
Hawaii,8778,19.69,-155.90,18604848.060791,,
Hawaii,8777,19.73,-155.90,18600281.496338,,
Hawaii,8776,19.77,-155.90,18595705.969971,,
Hawaii,8775,19.81,-155.90,18591121.483887,,
Hawaii,8774,19.85,-155.90,18586528.039307,,
Hawaii,8773,19.89,-155.90,18581925.639038,,
Hawaii,8786,19.37,-155.90,18641057.732788,,
Hawaii,8785,19.41,-155.90,18636562.928711,,
Hawaii,8784,19.45,-155.90,18632059.148438,,
Hawaii,8783,19.49,-155.90,18627546.393188,,
Hawaii,8782,19.53,-155.90,18623024.665039,,
Hawaii,8781,19.57,-155.90,18618493.966064,,
Hawaii,8780,19.61,-155.90,18613954.297852,,
Hawaii,8796,18.97,-155.90,18685511.658447,,
Hawaii,8795,19.01,-155.90,18681106.720459,,
Hawaii,8794,19.05,-155.90,18676692.787964,,
