turbine_id,cluster_id,lat,lon,speed_ratio,avg_s80,turb_model,turb_class_type
991,301,21.35979165,-158.0532272,0.98725,6.14664716456158,C99 ,4
992,301,21.35952672,-158.022753,1.00321,6.05196427469551,C99 ,4
993,301,21.3594879,-158.0474426,0.99757,6.10485448655993,C99 ,4
994,301,21.35918396,-158.041658,0.98719,5.94040480819546,C99 ,4
995,301,21.35915084,-158.0358717,1.0127,6.09391066856339,C99 ,4
998,301,21.35776242,-158.0300943,1.00308,5.89010509511484,C99 ,4
1002,301,21.35578204,-158.0631863,0.97074,6.46075935951764,C99 ,4
1006,301,21.35411532,-158.0243319,0.98836,5.9415170909498,C99 ,4
1007,301,21.35408061,-158.049792,0.99388,6.22191873566505,C99 ,4
1008,301,21.35377675,-158.0440077,0.99092,6.20338865895142,C99 ,4
1009,301,21.35374372,-158.0382216,0.99466,6.07191240988974,C99 ,4
1011,301,21.35235539,-158.0324443,1.01541,6.19858055121643,C99 ,4
1020,301,21.34870837,-158.0266822,0.99492,5.98095263743147,C99 ,4
1021,301,21.34866183,-158.0501163,1.00244,6.27550632750035,C99 ,4
1022,301,21.34835799,-158.0443321,1.00219,6.27394138583196,C99 ,4
1023,301,21.34832498,-158.0385462,1.00031,6.10640243141892,C99 ,4
1025,301,21.34768101,-158.0209029,1.0032,6.17263549646194,C99 ,4
1028,301,21.34639462,-158.0327728,1.01051,6.16866858055874,C99 ,4
1034,301,21.34410115,-158.0584389,0.99739,6.42067018868737,C99 ,4
1039,301,21.34325556,-158.0526583,0.98239,6.32410819611754,C99 ,4
1041,301,21.34294416,-158.0455244,0.99319,6.22652500522664,C99 ,4
1042,301,21.34291009,-158.0395458,0.9978,6.07768891537388,C99 ,4
1056,301,21.33785575,-158.0563573,0.98948,6.3697500808128,C99 ,4
1057,301,21.33755215,-158.0505735,0.98732,6.1897247867736,C99 ,4
1058,301,21.33751936,-158.0447881,0.97353,6.10327219340833,C99 ,4
1059,301,21.33748417,-158.0386169,0.99172,6.04065526531805,C99 ,4
1070,301,21.33286852,-158.0061518,0.99829,6.22354134512964,C99 ,4
1074,301,21.33215725,-158.0551402,0.99379,6.31407872169218,C99 ,4
1075,301,21.33212463,-158.049355,0.99716,6.22545421821508,C99 ,4
1076,301,21.33209182,-158.0435697,0.99679,6.22314407853635,C99 ,4
1077,301,21.33195464,-158.0353745,1.00054,6.16047794143536,C99 ,4
1078,301,21.33088931,-157.9923767,1.0064,6.09241897784041,C99 ,4
1080,301,21.33037482,-158.0122433,1.0121,6.30963553975107,C99 ,4
1081,301,21.33030471,-158.0003837,1.01265,6.25212632632669,C99 ,4
1082,301,21.33033693,-158.0212108,1.01056,6.28462134234053,C99 ,4
1091,301,21.3275823,-158.0609548,0.99387,6.37839831150066,C99 ,4
1094,301,21.32651827,-157.9866213,0.97592,6.00691864280242,C99 ,4
1095,301,21.32548224,-157.9946312,0.98751,6.09714379602244,C99 ,4
1096,301,21.32497311,-158.0154612,0.98991,6.09645712972825,C99 ,4
1097,301,21.32488608,-158.0007097,0.98575,6.08627705973676,C99 ,4
1102,301,21.32006363,-157.9949574,1.02257,6.31361328314258,C99 ,4
714,302,21.44720962,-158.1656673,0.94175,5.99801440155613,C99 ,4
721,302,21.44392835,-158.1598959,1.02682,6.28438290260389,C99 ,4
732,302,21.44263441,-158.1541134,1.00473,6.0879921431764,C99 ,4
733,302,21.44260505,-158.1483236,1.02472,6.20911798428623,C99 ,4
737,302,21.44179102,-158.1660841,1.00049,6.12323706116182,C99 ,4
744,302,21.43850977,-158.1603129,1.00712,6.16381462903781,C99 ,4
758,302,21.43639445,-158.1709395,0.93698,5.82993761238732,C99 ,4
791,302,21.42608442,-158.1687785,1.04209,5.97857720627395,C99 ,4
796,302,21.42385544,-158.1747733,1.00388,5.75936233243114,C99 ,4
800,302,21.42171916,-158.1630141,1.00061,5.82367763935252,C99 ,4
822,302,21.41629959,-158.1632379,1.00944,5.6259586235166,C99 ,4
837,302,21.41352427,-158.1503254,1.02099,5.71519470728197,C99 ,4
840,302,21.41177832,-158.1445467,0.99388,6.0918407858563,C99 ,4
856,302,21.40811058,-158.1517073,0.99197,5.53314372704853,C99 ,4
858,302,21.40661655,-158.1600129,1.06086,5.71291301225351,C99 ,4
869,302,21.40269542,-158.1527998,0.99649,5.55835598621414,C99 ,4
887,302,21.39728462,-158.1547603,1.02638,5.68318871873131,C99 ,4
892,302,21.39495349,-158.1404965,0.90341,5.82371007525895,C99 ,4
908,302,21.39011977,-158.149303,1.01043,5.63374524580029,C99 ,4
910,302,21.38952208,-158.138406,0.98447,6.09227758725766,C99 ,4
950,302,21.37624871,-158.1398341,0.97155,5.99335263481443,C99 ,4
581,303,21.48017406,-158.200325,0.99625,5.72333874090456,C99 ,4
599,303,21.47508952,-158.2140588,0.98171,5.43511602577676,C99 ,4
610,303,21.47271329,-158.2082804,1.04884,5.80677312593338,C99 ,4
616,303,21.47114994,-158.2024977,0.97236,5.90132372712099,C99 ,4
640,303,21.46573674,-158.2040714,1.00188,6.08048296662628,C99 ,4
662,303,21.46032351,-158.205645,0.97983,5.96632981263067,C99 ,4
261,304,21.58045438,-158.1631678,0.98011,6.21756195191105,C99 ,4
262,304,21.58038983,-158.1504183,0.97682,5.97871954377097,C99 ,4
266,304,21.57960868,-158.1567012,0.99439,6.08625850986521,C99 ,4
292,304,21.57505717,-158.167835,0.99187,6.27694128346542,C99 ,4
293,304,21.57497187,-158.1509328,0.99722,5.95817101637485,C99 ,4
297,304,21.57421506,-158.1620446,1.00634,6.18511471719848,C99 ,4
317,304,21.57059524,-158.1789677,0.96309,6.16939605515734,C99 ,4
319,304,21.57013983,-158.1967417,0.90078,6.08885244028774,C99 ,4
320,304,21.5699311,-158.1909478,0.93598,6.00562479826114,C99 ,4
322,304,21.56957844,-158.1562763,1.03982,6.32083381454571,C99 ,4
342,304,21.56530299,-158.1505062,1.00451,6.10619273264007,C99 ,4
343,304,21.56518301,-158.1447121,1.00093,5.87631251196077,C99 ,4
351,304,21.56417606,-158.159881,0.99274,6.2273857934724,C99 ,4
356,304,21.56339887,-158.1670323,0.94924,6.09459044528735,C99 ,4
370,304,21.55990074,-158.154111,1.00566,6.34393902479366,C99 ,4
372,304,21.55966083,-158.1425232,1.00163,6.17121059289801,C99 ,4
373,304,21.55963092,-158.1367288,1.0284,6.08449411690592,C99 ,4
385,304,21.55725197,-158.1309484,1.00914,5.97054338141617,C99 ,4
394,304,21.55438653,-158.153467,0.94474,5.95964102741591,C99 ,4
408,304,21.55185416,-158.1353263,0.99929,5.91226603533364,C99 ,4
418,304,21.54828812,-158.1271391,0.99698,6.00589457100255,C99 ,4
425,304,21.54645073,-158.1386416,0.98175,6.38048868372355,C99 ,4
433,304,21.54445067,-158.1189539,1.03816,6.25396621579749,C99 ,4
108,305,21.65190813,-158.0604179,0.92937,6.49618645750897,C99 ,4
139,305,21.63209039,-158.0705949,0.94168,6.30348877204821,C99 ,4
150,305,21.62256937,-158.0805107,1.01072,5.96677346938751,C99 ,4
153,305,21.62127033,-158.0743355,1.01646,6.35960864269918,C99 ,4
160,305,21.61714908,-158.080545,1.00003,5.90366533726056,C99 ,4
162,305,21.6158522,-158.0747564,1.01353,6.34127719665598,C99 ,4
166,305,21.61314912,-158.0924534,1.02328,5.85128829174416,C99 ,4
168,305,21.61221401,-158.0866626,0.98463,5.86006404284678,C99 ,4
170,305,21.61118836,-158.0808725,1.01423,6.03622975154209,C99 ,4
172,305,21.61043353,-158.0750807,0.98295,6.32754052129039,C99 ,4
182,305,21.60679424,-158.0867933,0.99348,5.91273539245716,C99 ,4
184,305,21.6057686,-158.0810034,1.00816,6.00010380123322,C99 ,4
186,305,21.60501378,-158.0752118,1.01001,6.42455269944906,C99 ,4
197,305,21.60137393,-158.0868273,1.00343,5.89778828709584,C99 ,4
201,305,21.6003483,-158.0810376,1.00235,5.89144023014526,C99 ,4
202,305,21.59959349,-158.0752462,0.9997,6.35897206077441,C99 ,4
217,305,21.59495035,-158.0851288,1.07112,6.18360640439241,C99 ,4
219,305,21.59419568,-158.0793377,1.00709,6.28140597868366,C99 ,4
226,305,21.59033696,-158.0677706,0.95767,6.37350974376859,C99 ,4
235,305,21.58586957,-158.0766857,0.98876,6.17099208102085,C99 ,4
246,305,21.58310111,-158.0824987,1.03564,6.0459809118633,C99 ,4
255,305,21.58044926,-158.0767201,0.98138,6.12493239136517,C99 ,4
265,305,21.57951365,-158.0709307,1.01871,6.35791443924921,C99 ,4
290,305,21.57493861,-158.076755,0.98708,6.13246204326591,C99 ,4
295,305,21.57409335,-158.0709653,1.04572,6.49677658828321,C99 ,4
324,305,21.56867304,-158.0709998,0.99522,6.07988631892805,C99 ,4
338,305,21.56624592,-158.0895585,1.04597,6.20192321017385,C99 ,4
354,305,21.56325273,-158.0710343,1.05379,6.43769538615407,C99 ,4
361,305,21.56220729,-158.0779945,1.01761,6.21666847842432,C99 ,4
367,305,21.56082821,-158.0900753,1.01377,6.0109982277809,C99 ,4
380,305,21.55783888,-158.0722277,1.01262,6.15679407844594,C99 ,4
387,305,21.55645145,-158.0664422,1.02393,6.36101367308962,C99 ,4
388,305,21.5559672,-158.0606509,1.01705,6.52863963074707,C99 ,4
393,305,21.55404548,-158.04048,0.93073,6.50160925315053,C99 ,4
397,305,21.55358102,-158.0864508,1.01872,6.04739855704647,C99 ,4
403,305,21.55241856,-158.0722622,1.03568,6.29700085886309,C99 ,4
410,305,21.5505762,-158.0659004,0.9963,6.09432915190292,C99 ,4
411,305,21.5507092,-158.1066518,1.05374,6.00427610632092,C99 ,4
412,305,21.55049737,-158.1008589,1.09795,6.25618718630336,C99 ,4
419,305,21.54756247,-158.0601256,0.97741,6.11675499824869,C99 ,4
421,305,21.54707802,-158.0543348,0.99315,6.21525775931344,C99 ,4
422,305,21.54701272,-158.0749039,1.01547,6.10978345074544,C99 ,4
426,305,21.5459724,-158.0828289,1.03333,6.06053629236757,C99 ,4
428,305,21.5451737,-158.0691216,0.99473,6.08472560519056,C99 ,4
431,305,21.54519111,-158.0886277,1.03205,6.05302931069546,C99 ,4
432,305,21.54507961,-158.1013751,1.10161,6.27704188565274,C99 ,4
435,305,21.54325086,-158.0485657,0.97147,6.27794933151088,C99 ,4
436,305,21.5432177,-158.0427721,1.017,6.57217848048504,C99 ,4
441,305,21.54160416,-158.0770625,1.0492,6.17622213364174,C99 ,4
443,305,21.54074522,-158.0369946,1.02129,6.58944695402485,C99 ,4
445,305,21.53976522,-158.0712804,1.06944,6.29536663961877,C99 ,4
446,305,21.53953728,-158.031209,1.00035,6.55353883875902,C99 ,4
453,305,21.53784871,-158.0517874,1.01498,6.17930885546871,C99 ,4
454,305,21.53781567,-158.045994,0.99535,6.25055046845185,C99 ,4
460,305,21.53534331,-158.0402167,0.97159,6.26877870123427,C99 ,4
463,305,21.53471564,-158.0254475,1.0101,6.61741354476492,C99 ,4
464,305,21.53413549,-158.0344312,1.01371,6.54054067161731,C99 ,4
477,305,21.52993524,-158.0423764,1.02066,6.21354522544685,C99 ,4
479,305,21.52931396,-158.0286698,0.98713,6.33225543113282,C99 ,4
480,305,21.52872749,-158.0365911,0.99682,6.25500536772537,C99 ,4
488,305,21.5260655,-158.013919,0.98571,6.44545207608693,C99 ,4
490,305,21.52627388,-158.0986908,1.0877,6.17003048665149,C99 ,4
491,305,21.52530527,-158.0229034,1.02209,6.55651715360293,C99 ,4
495,305,21.52390604,-158.0308299,0.9926,6.21473716970616,C99 ,4
501,305,21.52154273,-158.0925407,1.14237,6.25977816907846,C99 ,4
506,305,21.51850032,-158.033376,1.02934,6.24998565829315,C99 ,4
519,305,21.51307612,-158.032736,1.0178,6.06001279774562,C99 ,4
521,305,21.51208424,-158.0175854,1.01098,6.40209017643375,C99 ,4
161,306,21.61562493,-157.9173793,0.9188,6.10277015167236,C99 ,4
171,306,21.61018665,-157.9146182,0.95982,5.93182356754548,C99 ,4
177,306,21.60669449,-157.9055637,0.96256,6.09714182933756,C99 ,4
196,306,21.6010556,-157.8998101,1.04623,6.21394013159735,C99 ,4
210,306,21.59563879,-157.9003341,1.07341,6.09969382172105,C99 ,4
218,306,21.5931614,-157.8945572,1.0205,5.89419406948622,C99 ,4
230,306,21.58771442,-157.8905418,1.08134,6.24559323655121,C99 ,4
368,306,21.55942872,-157.8622688,0.99823,5.90551287987908,C99 ,4
376,306,21.55731142,-157.8564912,1.00563,6.06042809101612,C99 ,4
469,306,21.53191075,-157.8541798,0.99798,6.26351991916611,C99 ,4
484,306,21.52651792,-157.8581806,1.00579,6.31253700068062,C99 ,4
552,307,21.48921204,-157.9996884,0.99164,6.31145653408403,C99 ,4
590,307,21.47716559,-157.9795983,1.01932,6.43566267783943,C99 ,4
592,307,21.47686118,-158.0829728,1.0198,6.14364248902163,C99 ,4
593,307,21.47613501,-158.0034455,1.04381,6.17438718604371,C99 ,4
608,307,21.47177064,-157.983786,0.96382,6.08525311835603,C99 ,4
609,307,21.47172827,-157.9768372,0.96367,6.0843062896555,C99 ,4
614,307,21.47127808,-158.0862893,0.94079,6.2099499834495,C99 ,4
631,307,21.46635041,-157.9838236,1.0116,6.34241353334987,C99 ,4
632,307,21.46630982,-157.9771646,0.95392,5.98077802894135,C99 ,4
657,307,21.46095767,-157.9883969,1.01956,6.04657802277665,C99 ,4
677,307,21.45525356,-157.9863132,1.04334,6.1876070518191,C99 ,4
678,307,21.45520013,-157.9775316,0.99058,6.39399172435483,C99 ,4
685,307,21.45357561,-157.992694,1.00836,5.98015585712531,C99 ,4
700,307,21.44983682,-157.9869296,1.01182,6.07203611662052,C99 ,4
701,307,21.4497675,-157.975543,0.99901,6.36573224087665,C99 ,4
740,307,21.43897585,-157.9836273,0.97778,6.22573650200166,C99 ,4
742,307,21.43776386,-157.9774602,1.017,6.47545856214988,C99 ,4
748,307,21.43734552,-157.9979195,1.03552,5.96169283888925,C99 ,4
753,307,21.4365469,-157.9705213,0.97882,6.36544244579471,C99 ,4
755,307,21.43630833,-157.9906897,1.02729,6.17869712417793,C99 ,4
762,307,21.43430242,-157.9581863,0.94619,6.00667000981366,C99 ,4
769,307,21.43111836,-157.9692085,0.98705,6.30802926436624,C99 ,4
772,307,21.43086243,-157.9864817,1.04488,6.35912236567065,C99 ,4
785,307,21.42572242,-157.9732023,1.04827,6.42618062891783,C99 ,4
789,307,21.42546431,-157.9901853,1.03031,6.16003140925213,C99 ,4
804,307,21.42031045,-157.9745908,0.99795,6.11770550468049,C99 ,4
805,307,21.42026601,-157.9673551,0.98759,6.05419587057697,C99 ,4
809,307,21.42003589,-157.9888719,1.00503,6.00888701358609,C99 ,4
905,307,21.3901234,-157.9578242,1.02461,5.87305572962094,C99 ,4
919,307,21.38432522,-157.9407924,1.00286,5.94998798470195,C99 ,4
757,308,21.43472634,-157.8438441,0.91644,6.22188312283599,C99 ,4
890,308,21.39316228,-157.7914078,0.99162,6.02238004252389,C99 ,4
922,308,21.38146506,-157.7484869,0.99933,6.06061908167927,C99 ,4
926,308,21.3804385,-157.7684607,1.08483,6.07745229235412,C99 ,4
941,308,21.37548091,-157.745548,1.02655,6.22570016417471,C99 ,4
958,308,21.37007907,-157.7480051,0.99339,6.26125972490372,C99 ,4
959,308,21.37003147,-157.7416403,1.01563,6.24805596051249,C99 ,4
975,308,21.36460078,-157.7402401,0.98256,6.0446124022773,C99 ,4
999,308,21.3557164,-157.7241154,0.95839,6.19470184580225,C99 ,4
1015,308,21.34909329,-157.7322727,1.0118,5.9074463628545,C99 ,4
1026,308,21.34556788,-157.7200569,0.97767,5.92086615906735,C99 ,4
1043,308,21.34064588,-157.7143143,0.96352,6.22524678461318,C99 ,4
1044,308,21.34015321,-157.7207789,1.01347,6.1376747346504,C99 ,4
1108,309,21.30401531,-157.6967996,0.79209,6.22834323067176,C99 ,4
83,401,21.66270521,-158.0527132,0.95024,7.18335873595657,C99 ,4
95,401,21.65731577,-158.0581602,0.98345,6.87419933806196,C99 ,4
112,401,21.65066774,-158.0488297,0.95273,7.24536140365089,C99 ,4
118,401,21.64646159,-158.0558148,1.02807,6.79997674762741,C99 ,4
120,401,21.64525416,-158.0500248,0.97887,7.22174268462549,C99 ,4
128,401,21.64105397,-158.0580724,1.05613,6.9855748965667,C99 ,4
130,401,21.63984662,-158.0522826,1.05113,7.07913904934374,C99 ,4
134,401,21.63693611,-158.0647663,1.04712,6.64924447081993,C99 ,4
138,401,21.63445496,-158.0573422,1.04572,7.04270333740682,C99 ,4
140,401,21.63151585,-158.0648012,1.05611,7.06946901415975,C99 ,4
141,401,21.63044714,-158.0515709,1.00425,7.35070118067019,C99 ,4
143,401,21.62904402,-158.0590199,1.00571,7.21889095851617,C99 ,4
145,401,21.62610699,-158.066865,1.00315,6.71496111313386,C99 ,4
147,401,21.62476305,-158.0528641,1.00254,7.1961369027587,C99 ,4
149,401,21.62363524,-158.0610839,0.9527,6.83839030193341,C99 ,4
154,401,21.62069593,-158.0685422,1.02224,7.12165243781651,C99 ,4
157,401,21.61822425,-158.0627612,1.03401,7.20365071416282,C99 ,4
163,401,21.61517737,-158.0511875,0.9985,7.53742669996875,C96 ,3
167,401,21.61301938,-158.0689778,1.02378,7.15424680533172,C99 ,4
173,401,21.60972507,-158.0456198,1.01692,7.56626936610121,C96 ,3
179,401,21.60760072,-158.0693023,0.99126,6.92699477240287,C99 ,4
180,401,21.6075682,-158.0635062,0.9943,6.94823861641515,C99 ,4
181,401,21.60741165,-158.0518178,0.98223,7.19361280236772,C99 ,4
183,401,21.60654175,-158.0577164,0.97758,7.15955736272367,C99 ,4
187,401,21.60429596,-158.0441098,1.01392,7.5473066198589,C96 ,3
194,401,21.60218098,-158.0694336,0.98255,6.70230896394518,C99 ,4
195,401,21.60205813,-158.0636382,1.01925,6.95265225888681,C99 ,4
199,401,21.60111876,-158.0572685,0.97253,6.97872147059456,C99 ,4
200,401,21.60090514,-158.0514738,0.98791,7.35369639267072,C99 ,4
204,401,21.59868226,-158.0419248,0.95987,7.37686196668434,C99 ,4
209,401,21.5966655,-158.0685995,0.98427,6.71404134220797,C99 ,4
214,401,21.59572958,-158.0628095,1.04673,6.96622458959871,C99 ,4
215,401,21.59551617,-158.057015,1.06399,7.38038495152159,C99 ,4
216,401,21.59484316,-158.0498711,1.01789,7.23800632819479,C99 ,4
220,401,21.59289566,-158.0410935,0.99895,7.42325429413493,C99 ,4
224,401,21.5912727,-158.0735604,1.04091,6.49234776013534,C99 ,4
227,401,21.59011883,-158.0611069,0.95116,6.59773782616489,C99 ,4
228,401,21.58945368,-158.0553156,1.01039,7.00858794853798,C99 ,4
232,401,21.58747263,-158.0406463,0.94312,7.00837837516874,C99 ,4
238,401,21.58493395,-158.0708961,1.03432,6.85363782609261,C99 ,4
239,401,21.58472083,-158.065102,1.0126,6.70971585712933,C99 ,4
240,401,21.58405583,-158.0593108,1.02275,6.98968111237233,C99 ,4
242,401,21.58348096,-158.0535191,0.98524,6.73332990634536,C99 ,4
248,401,21.58115679,-158.0420401,1.04357,7.53498464173349,C96 ,3
267,401,21.57866763,-158.0650443,1.0143,6.72098073197849,C99 ,4
270,401,21.57809297,-158.0592527,1.03634,7.10117604823871,C99 ,4
271,401,21.57806014,-158.0534577,1.06136,7.27261732026724,C99 ,4
277,401,21.57576866,-158.0476775,0.99928,7.06597341373189,C99 ,4
301,401,21.57324788,-158.0651756,0.99526,6.54086008785242,C99 ,4
303,401,21.57267323,-158.0593843,0.97459,6.67805468808474,C99 ,4
304,401,21.57264041,-158.0535895,1.00832,6.90917812594936,C99 ,4
310,401,21.57042879,-158.0303277,0.97174,7.32479623427238,C99 ,4
312,401,21.57034342,-158.0468437,1.02001,7.21255671977827,C99 ,4
331,401,21.56782759,-158.0652104,1.07748,6.9071418542527,C99 ,4
334,401,21.56725295,-158.0594193,1.01455,6.81455859230263,C99 ,4
335,401,21.56676844,-158.0536276,1.015,6.81758126289644,C99 ,4
341,401,21.56503713,-158.035289,1.03241,7.54401241041587,C96 ,3
349,401,21.56375428,-158.0478526,1.00237,7.03598368332483,C99 ,4
359,401,21.56245634,-158.0420664,1.01368,7.11537237683497,C99 ,4
362,401,21.56184463,-158.0615788,1.03282,6.62085089899134,C99 ,4
363,401,21.56136021,-158.0557874,0.98931,6.6450262024771,C99 ,4
366,401,21.56056916,-158.0128167,1.02708,7.50737946214323,C96 ,3
369,401,21.55944179,-158.0362918,1.06004,7.40490364107166,C99 ,4
377,401,21.55834392,-158.0496262,1.03089,6.92883319433182,C99 ,4
381,401,21.5575111,-158.0305102,0.99705,7.15204072771853,C99 ,4
382,401,21.5574773,-158.0247161,1.02146,7.32713907371359,C99 ,4
384,401,21.55708194,-158.0189244,1.00345,7.31028194030568,C99 ,4
392,401,21.55433705,-158.013052,1.00003,7.30965899464764,C99 ,4
396,401,21.55348731,-158.0068773,0.96259,7.03599313135241,C99 ,4
400,401,21.55295329,-158.0548761,1.04749,6.72403966783764,C99 ,4
401,401,21.55246865,-158.0490851,1.04395,7.01661208552439,C99 ,4
404,401,21.55211494,-158.0346985,1.00503,7.02063185584719,C99 ,4
406,401,21.55166568,-158.0196368,0.98998,6.90928607963185,C99 ,4
407,401,21.55153927,-158.0289082,1.03314,7.00025255539838,C99 ,4
413,401,21.5486413,-158.043316,1.04309,6.74078055868682,C99 ,4
416,401,21.54808605,-158.0101008,1.00196,7.19363390016966,C99 ,4
423,401,21.54624942,-158.0203491,1.00938,7.04468291088925,C99 ,4
424,401,21.54614874,-158.034062,1.05515,7.00854951192697,C99 ,4
427,401,21.54551231,-158.0026828,1.01724,7.36930818226387,C99 ,4
429,401,21.54493055,-158.0265381,1.01935,6.90681629850475,C99 ,4
442,401,21.54124217,-158.0138165,1.00928,6.77915435446944,C99 ,4
444,401,21.54010874,-158.0207766,0.99751,6.70009768431827,C99 ,4
449,401,21.53906132,-157.996547,1.06425,7.6343541107766,C96 ,3
455,401,21.53759432,-158.0080476,1.03062,7.22627436148994,C99 ,4
461,401,21.53491856,-158.0138592,1.01366,6.80857395392626,C99 ,4
465,401,21.53367528,-158.0022808,1.00946,7.08723948411117,C99 ,4
466,401,21.53357102,-157.984998,1.01746,7.39403601924388,C99 ,4
473,401,21.53217409,-158.0080844,1.02615,6.96670309861895,C99 ,4
474,401,21.53070684,-158.019681,1.02171,6.68085230261638,C99 ,4
476,401,21.52984348,-157.996031,1.0796,7.57968001588805,C96 ,3
481,401,21.52818071,-157.9899597,0.98645,7.1686818498865,C99 ,4
489,401,21.52602427,-158.0069676,0.98445,6.68359481713684,C99 ,4
502,401,21.51988332,-158.02265,1.02844,6.72396218498962,C99 ,4
504,401,21.51898715,-158.0085601,0.99481,6.80540765194087,C99 ,4
508,401,21.51748572,-158.0143631,1.02182,6.68068016204954,C99 ,4
516,401,21.51356691,-158.0085969,0.99535,6.62080196650487,C99 ,4
531,401,21.50722837,-158.0061299,1.03363,6.87543035419025,C99 ,4
81,402,21.6629998,-157.9658298,0.93996,7.13603794893332,C99 ,4
93,402,21.65826774,-157.931847,1.00806,7.23663470703842,C99 ,4
101,402,21.65507963,-157.956126,0.982,6.97883795462107,C99 ,4
105,402,21.65372774,-157.9711142,1.01733,7.53041892905999,C96 ,3
106,402,21.6528558,-157.933143,0.9804,7.03807015889789,C99 ,4
107,402,21.65143095,-157.9649459,0.99101,7.04286997901285,C99 ,4
113,402,21.64983885,-157.9416688,0.98749,6.72479572717816,C99 ,4
114,402,21.64901081,-157.9535606,1.0008,6.87400198810234,C99 ,4
115,402,21.64745313,-157.9358884,0.97587,6.65455602007169,C99 ,4
116,402,21.64641973,-157.9297117,1.02002,6.9556192871917,C99 ,4
121,402,21.64442864,-157.9432543,0.96989,6.60493992612095,C99 ,4
124,402,21.6420368,-157.9365079,1.01659,6.92296640320379,C99 ,4
127,402,21.6409941,-157.928882,0.98756,6.63020440952991,C99 ,4
129,402,21.63951129,-157.9230955,1.02838,6.9969562469785,C99 ,4
132,402,21.63886775,-157.9495754,1.01311,6.86090037061222,C99 ,4
135,402,21.63559273,-157.9318205,0.97403,6.53936803100543,C99 ,4
136,402,21.63440278,-157.9435205,1.03443,7.00477160587295,C99 ,4
137,402,21.63411003,-157.9260342,0.98507,6.70228065224683,C99 ,4
142,402,21.62867751,-157.924142,1.0173,6.81398349292186,C99 ,4
148,402,21.62324497,-157.9222499,1.00025,6.69978059494823,C99 ,4
152,402,21.62103929,-157.9164695,1.0034,6.57696374215617,C99 ,4
253,403,21.58141132,-158.173884,0.98902,6.475906037968,C99 ,4
257,403,21.58100911,-158.2025739,0.97681,6.56333596702636,C99 ,4
258,403,21.58098126,-158.1967785,0.99059,6.65592588092902,C99 ,4
259,403,21.58095321,-158.1909832,0.98252,6.43591817438592,C99 ,4
260,403,21.58074427,-158.1851889,0.98603,6.57025272742074,C99 ,4
283,403,21.57601808,-158.1794201,1.01011,6.47059855415544,C99 ,4
284,403,21.57598943,-158.1736249,1.01608,6.43015186129264,C99 ,4
287,403,21.57561397,-158.2079158,0.91134,6.60126336003839,C99 ,4
288,403,21.57558631,-158.2021206,1.03546,6.99922618745137,C99 ,4
289,403,21.57555845,-158.1963255,1.03419,6.99064200957477,C99 ,4
291,403,21.5753497,-158.1905314,1.0344,6.63712692916618,C99 ,4
316,403,21.5706237,-158.1847626,0.98581,6.31493650286425,C99 ,4
321,403,21.56966317,-158.1731779,1.03008,6.51874895293794,C99 ,4
327,403,21.56882125,-158.1673877,0.99312,6.37632165866875,C99 ,4
346,403,21.56520323,-158.1847929,0.97417,6.34134668090312,C99 ,4
347,403,21.56517478,-158.1789982,1.03015,6.7057479137221,C99 ,4
350,403,21.56424272,-158.1732086,1.0352,6.64649597547245,C99 ,4
371,403,21.55978089,-158.1483171,1.04292,6.57898342187699,C99 ,4
438,403,21.54288436,-158.1303581,1.11056,6.96389364517845,C99 ,4
893,404,21.39400602,-158.0810786,1.00053,7.31495647447849,C99 ,4
943,404,21.37735048,-158.0752024,0.9997,6.84547212853691,C99 ,4
957,404,21.37225888,-158.0693509,1.03765,6.64134240153382,C99 ,4
987,404,21.36174908,-158.0803155,0.93732,6.93590723314716,C99 ,4
990,404,21.36051995,-158.0703895,1.05546,7.02461295143854,C99 ,4
1001,404,21.35631699,-158.0782277,0.94785,7.01382626754406,C99 ,4
1017,404,21.35037718,-158.0660173,0.98047,6.57104449090325,C99 ,4
1032,404,21.3451163,-158.078587,0.98798,6.98895954079773,C99 ,4
1033,404,21.34425647,-158.0701063,1.00358,6.6328771767167,C99 ,4
1052,404,21.33968578,-158.0767888,1.0132,7.16736579722926,C99 ,4
1067,404,21.33427642,-158.0788476,0.9902,6.84898208033054,C99 ,4
1068,404,21.33424355,-158.0728694,1.00457,6.94837618632029,C99 ,4
1086,404,21.32881564,-158.0715535,1.01463,7.01795852776384,C99 ,4
1098,404,21.32500024,-158.0842086,0.99984,7.00516334416942,C99 ,4
1099,404,21.32352317,-158.0784326,1.00769,6.80139579470543,C99 ,4
1100,404,21.32340102,-158.0726482,0.98365,6.63913850860167,C99 ,4
1103,404,21.31960123,-158.0881953,1.00742,7.05827043545753,C99 ,4
1104,404,21.31395185,-158.1130085,0.99409,7.00538677321658,C99 ,4
1105,404,21.31367202,-158.0944023,0.99584,6.87813993853912,C99 ,4
1106,404,21.31344697,-158.1029845,0.99185,6.92270419523935,C99 ,4
567,405,21.48391902,-157.9759799,1.01813,6.70746539753632,C99 ,4
588,405,21.47802046,-157.9716778,0.99229,6.62807954375229,C99 ,4
598,405,21.47409728,-157.9654318,0.98077,6.55113060642127,C99 ,4
623,405,21.46804234,-157.9650885,0.96294,7.03288660988354,C99 ,4
629,405,21.46655441,-157.9582467,0.9673,7.06473026182749,C99 ,4
656,405,21.46102942,-157.9705424,1.00724,7.03334286093977,C99 ,4
