I,J,LAT,LON
5,5,20.8756,-158.5944
6,5,20.8756,-158.5848
7,5,20.8756,-158.5752
8,5,20.8756,-158.5656
9,5,20.8756,-158.556
10,5,20.8756,-158.5464
11,5,20.8756,-158.5368
12,5,20.8756,-158.5272
13,5,20.8756,-158.5176
14,5,20.8756,-158.508
15,5,20.8756,-158.4984
16,5,20.8756,-158.4888
17,5,20.8756,-158.4792
18,5,20.8756,-158.4695
19,5,20.8756,-158.4599
20,5,20.8756,-158.4503
21,5,20.8756,-158.4407
22,5,20.8756,-158.4311
23,5,20.8756,-158.4215
24,5,20.8756,-158.4119
25,5,20.8756,-158.4023
26,5,20.8756,-158.3927
27,5,20.8756,-158.3831
28,5,20.8756,-158.3735
29,5,20.8756,-158.3639
30,5,20.8756,-158.3543
31,5,20.8756,-158.3447
32,5,20.8756,-158.3351
33,5,20.8756,-158.3254
34,5,20.8756,-158.3158
35,5,20.8756,-158.3062
36,5,20.8756,-158.2966
37,5,20.8756,-158.287
38,5,20.8756,-158.2774
39,5,20.8756,-158.2678
40,5,20.8756,-158.2582
41,5,20.8756,-158.2486
42,5,20.8756,-158.239
43,5,20.8756,-158.2294
44,5,20.8756,-158.2198
45,5,20.8756,-158.2102
46,5,20.8756,-158.2006
47,5,20.8756,-158.1909
48,5,20.8756,-158.1814
49,5,20.8756,-158.1717
50,5,20.8756,-158.1621
51,5,20.8756,-158.1525
52,5,20.8756,-158.1429
53,5,20.8756,-158.1333
54,5,20.8756,-158.1237
55,5,20.8756,-158.1141
56,5,20.8756,-158.1045
57,5,20.8756,-158.0949
58,5,20.8756,-158.0853
59,5,20.8756,-158.0757
60,5,20.8756,-158.0661
61,5,20.8756,-158.0565
62,5,20.8756,-158.0469
63,5,20.8756,-158.0372
64,5,20.8756,-158.0276
65,5,20.8756,-158.018
66,5,20.8756,-158.0084
67,5,20.8756,-157.9988
68,5,20.8756,-157.9892
69,5,20.8756,-157.9796
70,5,20.8756,-157.97
71,5,20.8756,-157.9604
72,5,20.8756,-157.9508
73,5,20.8756,-157.9412
74,5,20.8756,-157.9316
75,5,20.8756,-157.922
76,5,20.8756,-157.9124
77,5,20.8756,-157.9028
78,5,20.8756,-157.8931
79,5,20.8756,-157.8835
80,5,20.8756,-157.8739
81,5,20.8756,-157.8643
82,5,20.8756,-157.8547
83,5,20.8756,-157.8451
84,5,20.8756,-157.8355
85,5,20.8756,-157.8259
86,5,20.8756,-157.8163
87,5,20.8756,-157.8067
88,5,20.8756,-157.7971
89,5,20.8756,-157.7875
90,5,20.8756,-157.7779
91,5,20.8756,-157.7683
92,5,20.8756,-157.7587
93,5,20.8756,-157.7491
94,5,20.8756,-157.7394
95,5,20.8756,-157.7298
96,5,20.8756,-157.7202
97,5,20.8756,-157.7106
98,5,20.8756,-157.701
99,5,20.8756,-157.6914
100,5,20.8756,-157.6818
101,5,20.8756,-157.6722
102,5,20.8756,-157.6626
103,5,20.8756,-157.653
104,5,20.8756,-157.6434
105,5,20.8756,-157.6338
106,5,20.8756,-157.6242
107,5,20.8756,-157.6146
108,5,20.8756,-157.6049
109,5,20.8756,-157.5954
110,5,20.8756,-157.5857
111,5,20.8756,-157.5761
112,5,20.8756,-157.5665
113,5,20.8756,-157.5569
114,5,20.8756,-157.5473
115,5,20.8756,-157.5377
116,5,20.8756,-157.5281
117,5,20.8756,-157.5185
118,5,20.8756,-157.5089
119,5,20.8756,-157.4993
120,5,20.8756,-157.4897
121,5,20.8756,-157.4801
122,5,20.8756,-157.4705
123,5,20.8756,-157.4608
124,5,20.8756,-157.4512
125,5,20.8756,-157.4416
126,5,20.8756,-157.432
127,5,20.8756,-157.4224
128,5,20.8756,-157.4128
129,5,20.8756,-157.4032
130,5,20.8756,-157.3936
131,5,20.8756,-157.384
132,5,20.8756,-157.3744
133,5,20.8756,-157.3648
134,5,20.8756,-157.3552
135,5,20.8756,-157.3456
5,6,20.8846,-158.5944
6,6,20.8846,-158.5848
7,6,20.8846,-158.5752
8,6,20.8846,-158.5656
9,6,20.8846,-158.556
10,6,20.8846,-158.5464
11,6,20.8846,-158.5368
12,6,20.8846,-158.5272
13,6,20.8846,-158.5176
14,6,20.8846,-158.508
15,6,20.8846,-158.4984
16,6,20.8846,-158.4888
17,6,20.8846,-158.4792
18,6,20.8846,-158.4695
19,6,20.8846,-158.4599
20,6,20.8846,-158.4503
21,6,20.8846,-158.4407
22,6,20.8846,-158.4311
23,6,20.8846,-158.4215
24,6,20.8846,-158.4119
25,6,20.8846,-158.4023
26,6,20.8846,-158.3927
27,6,20.8846,-158.3831
28,6,20.8846,-158.3735
29,6,20.8846,-158.3639
30,6,20.8846,-158.3543
31,6,20.8846,-158.3447
32,6,20.8846,-158.3351
33,6,20.8846,-158.3254
34,6,20.8846,-158.3158
35,6,20.8846,-158.3062
36,6,20.8846,-158.2966
37,6,20.8846,-158.287
38,6,20.8846,-158.2774
39,6,20.8846,-158.2678
40,6,20.8846,-158.2582
41,6,20.8846,-158.2486
42,6,20.8846,-158.239
43,6,20.8846,-158.2294
44,6,20.8846,-158.2198
45,6,20.8846,-158.2102
46,6,20.8846,-158.2006
47,6,20.8846,-158.1909
48,6,20.8846,-158.1814
49,6,20.8846,-158.1717
50,6,20.8846,-158.1621
51,6,20.8846,-158.1525
52,6,20.8846,-158.1429
53,6,20.8846,-158.1333
54,6,20.8846,-158.1237
55,6,20.8846,-158.1141
56,6,20.8846,-158.1045
57,6,20.8846,-158.0949
58,6,20.8846,-158.0853
59,6,20.8846,-158.0757
60,6,20.8846,-158.0661
61,6,20.8846,-158.0565
62,6,20.8846,-158.0469
63,6,20.8846,-158.0372
64,6,20.8846,-158.0276
65,6,20.8846,-158.018
66,6,20.8846,-158.0084
67,6,20.8846,-157.9988
68,6,20.8846,-157.9892
69,6,20.8846,-157.9796
70,6,20.8846,-157.97
71,6,20.8846,-157.9604
72,6,20.8846,-157.9508
73,6,20.8846,-157.9412
74,6,20.8846,-157.9316
75,6,20.8846,-157.922
76,6,20.8846,-157.9124
77,6,20.8846,-157.9028
78,6,20.8846,-157.8931
79,6,20.8846,-157.8835
80,6,20.8846,-157.8739
81,6,20.8846,-157.8643
82,6,20.8846,-157.8547
83,6,20.8846,-157.8451
84,6,20.8846,-157.8355
85,6,20.8846,-157.8259
86,6,20.8846,-157.8163
87,6,20.8846,-157.8067
88,6,20.8846,-157.7971
89,6,20.8846,-157.7875
90,6,20.8846,-157.7779
91,6,20.8846,-157.7683
92,6,20.8846,-157.7587
93,6,20.8846,-157.7491
94,6,20.8846,-157.7394
95,6,20.8846,-157.7298
96,6,20.8846,-157.7202
97,6,20.8846,-157.7106
98,6,20.8846,-157.701
99,6,20.8846,-157.6914
100,6,20.8846,-157.6818
101,6,20.8846,-157.6722
102,6,20.8846,-157.6626
103,6,20.8846,-157.653
104,6,20.8846,-157.6434
105,6,20.8846,-157.6338
106,6,20.8846,-157.6242
107,6,20.8846,-157.6146
108,6,20.8846,-157.6049
109,6,20.8846,-157.5954
110,6,20.8846,-157.5857
111,6,20.8846,-157.5761
112,6,20.8846,-157.5665
113,6,20.8846,-157.5569
114,6,20.8846,-157.5473
115,6,20.8846,-157.5377
116,6,20.8846,-157.5281
117,6,20.8846,-157.5185
118,6,20.8846,-157.5089
119,6,20.8846,-157.4993
120,6,20.8846,-157.4897
121,6,20.8846,-157.4801
122,6,20.8846,-157.4705
123,6,20.8846,-157.4608
124,6,20.8846,-157.4512
125,6,20.8846,-157.4416
126,6,20.8846,-157.432
127,6,20.8846,-157.4224
128,6,20.8846,-157.4128
129,6,20.8846,-157.4032
130,6,20.8846,-157.3936
131,6,20.8846,-157.384
132,6,20.8846,-157.3744
133,6,20.8846,-157.3648
134,6,20.8846,-157.3552
135,6,20.8846,-157.3456
5,7,20.8935,-158.5944
6,7,20.8935,-158.5848
7,7,20.8935,-158.5752
8,7,20.8935,-158.5656
9,7,20.8935,-158.556
10,7,20.8935,-158.5464
11,7,20.8935,-158.5368
12,7,20.8935,-158.5272
13,7,20.8935,-158.5176
14,7,20.8935,-158.508
15,7,20.8935,-158.4984
16,7,20.8935,-158.4888
17,7,20.8935,-158.4792
18,7,20.8935,-158.4695
19,7,20.8935,-158.4599
20,7,20.8935,-158.4503
21,7,20.8935,-158.4407
22,7,20.8935,-158.4311
23,7,20.8935,-158.4215
24,7,20.8935,-158.4119
25,7,20.8935,-158.4023
26,7,20.8935,-158.3927
27,7,20.8935,-158.3831
28,7,20.8935,-158.3735
29,7,20.8935,-158.3639
30,7,20.8935,-158.3543
31,7,20.8935,-158.3447
32,7,20.8935,-158.3351
33,7,20.8935,-158.3254
34,7,20.8935,-158.3158
35,7,20.8935,-158.3062
36,7,20.8935,-158.2966
37,7,20.8935,-158.287
38,7,20.8935,-158.2774
39,7,20.8935,-158.2678
40,7,20.8935,-158.2582
41,7,20.8935,-158.2486
42,7,20.8935,-158.239
43,7,20.8935,-158.2294
44,7,20.8935,-158.2198
45,7,20.8935,-158.2102
46,7,20.8935,-158.2006
47,7,20.8935,-158.1909
48,7,20.8935,-158.1814
49,7,20.8935,-158.1717
50,7,20.8935,-158.1621
51,7,20.8935,-158.1525
52,7,20.8935,-158.1429
53,7,20.8935,-158.1333
54,7,20.8935,-158.1237
55,7,20.8935,-158.1141
56,7,20.8935,-158.1045
57,7,20.8935,-158.0949
58,7,20.8935,-158.0853
59,7,20.8935,-158.0757
60,7,20.8935,-158.0661
61,7,20.8935,-158.0565
62,7,20.8935,-158.0469
63,7,20.8935,-158.0372
64,7,20.8935,-158.0276
65,7,20.8935,-158.018
66,7,20.8935,-158.0084
67,7,20.8935,-157.9988
68,7,20.8935,-157.9892
69,7,20.8935,-157.9796
70,7,20.8935,-157.97
71,7,20.8935,-157.9604
72,7,20.8935,-157.9508
73,7,20.8935,-157.9412
74,7,20.8935,-157.9316
75,7,20.8935,-157.922
76,7,20.8935,-157.9124
77,7,20.8935,-157.9028
78,7,20.8935,-157.8931
79,7,20.8935,-157.8835
80,7,20.8935,-157.8739
81,7,20.8935,-157.8643
82,7,20.8935,-157.8547
83,7,20.8935,-157.8451
84,7,20.8935,-157.8355
85,7,20.8935,-157.8259
86,7,20.8935,-157.8163
87,7,20.8935,-157.8067
88,7,20.8935,-157.7971
89,7,20.8935,-157.7875
90,7,20.8935,-157.7779
91,7,20.8935,-157.7683
92,7,20.8935,-157.7587
93,7,20.8935,-157.7491
94,7,20.8935,-157.7394
95,7,20.8935,-157.7298
96,7,20.8935,-157.7202
97,7,20.8935,-157.7106
98,7,20.8935,-157.701
99,7,20.8935,-157.6914
100,7,20.8935,-157.6818
101,7,20.8935,-157.6722
102,7,20.8935,-157.6626
103,7,20.8935,-157.653
104,7,20.8935,-157.6434
105,7,20.8935,-157.6338
106,7,20.8935,-157.6242
107,7,20.8935,-157.6146
108,7,20.8935,-157.6049
109,7,20.8935,-157.5954
110,7,20.8935,-157.5857
111,7,20.8935,-157.5761
112,7,20.8935,-157.5665
113,7,20.8935,-157.5569
114,7,20.8935,-157.5473
115,7,20.8935,-157.5377
116,7,20.8935,-157.5281
117,7,20.8935,-157.5185
118,7,20.8935,-157.5089
119,7,20.8935,-157.4993
120,7,20.8935,-157.4897
121,7,20.8935,-157.4801
122,7,20.8935,-157.4705
123,7,20.8935,-157.4608
124,7,20.8935,-157.4512
125,7,20.8935,-157.4416
126,7,20.8935,-157.432
127,7,20.8935,-157.4224
128,7,20.8935,-157.4128
129,7,20.8935,-157.4032
130,7,20.8935,-157.3936
131,7,20.8935,-157.384
132,7,20.8935,-157.3744
133,7,20.8935,-157.3648
134,7,20.8935,-157.3552
135,7,20.8935,-157.3456
5,8,20.9025,-158.5944
6,8,20.9025,-158.5848
7,8,20.9025,-158.5752
8,8,20.9025,-158.5656
9,8,20.9025,-158.556
10,8,20.9025,-158.5464
11,8,20.9025,-158.5368
12,8,20.9025,-158.5272
13,8,20.9025,-158.5176
14,8,20.9025,-158.508
15,8,20.9025,-158.4984
16,8,20.9025,-158.4888
17,8,20.9025,-158.4792
18,8,20.9025,-158.4695
19,8,20.9025,-158.4599
20,8,20.9025,-158.4503
21,8,20.9025,-158.4407
22,8,20.9025,-158.4311
23,8,20.9025,-158.4215
24,8,20.9025,-158.4119
25,8,20.9025,-158.4023
26,8,20.9025,-158.3927
27,8,20.9025,-158.3831
28,8,20.9025,-158.3735
29,8,20.9025,-158.3639
30,8,20.9025,-158.3543
31,8,20.9025,-158.3447
32,8,20.9025,-158.3351
33,8,20.9025,-158.3254
34,8,20.9025,-158.3158
35,8,20.9025,-158.3062
36,8,20.9025,-158.2966
37,8,20.9025,-158.287
38,8,20.9025,-158.2774
39,8,20.9025,-158.2678
40,8,20.9025,-158.2582
41,8,20.9025,-158.2486
42,8,20.9025,-158.239
43,8,20.9025,-158.2294
44,8,20.9025,-158.2198
45,8,20.9025,-158.2102
46,8,20.9025,-158.2006
47,8,20.9025,-158.1909
48,8,20.9025,-158.1814
49,8,20.9025,-158.1717
50,8,20.9025,-158.1621
51,8,20.9025,-158.1525
52,8,20.9025,-158.1429
53,8,20.9025,-158.1333
54,8,20.9025,-158.1237
55,8,20.9025,-158.1141
56,8,20.9025,-158.1045
57,8,20.9025,-158.0949
58,8,20.9025,-158.0853
59,8,20.9025,-158.0757
60,8,20.9025,-158.0661
61,8,20.9025,-158.0565
62,8,20.9025,-158.0469
63,8,20.9025,-158.0372
64,8,20.9025,-158.0276
65,8,20.9025,-158.018
66,8,20.9025,-158.0084
67,8,20.9025,-157.9988
68,8,20.9025,-157.9892
69,8,20.9025,-157.9796
70,8,20.9025,-157.97
71,8,20.9025,-157.9604
72,8,20.9025,-157.9508
73,8,20.9025,-157.9412
74,8,20.9025,-157.9316
75,8,20.9025,-157.922
76,8,20.9025,-157.9124
77,8,20.9025,-157.9028
78,8,20.9025,-157.8931
79,8,20.9025,-157.8835
80,8,20.9025,-157.8739
81,8,20.9025,-157.8643
82,8,20.9025,-157.8547
83,8,20.9025,-157.8451
84,8,20.9025,-157.8355
85,8,20.9025,-157.8259
86,8,20.9025,-157.8163
87,8,20.9025,-157.8067
88,8,20.9025,-157.7971
89,8,20.9025,-157.7875
90,8,20.9025,-157.7779
91,8,20.9025,-157.7683
92,8,20.9025,-157.7587
93,8,20.9025,-157.7491
94,8,20.9025,-157.7394
95,8,20.9025,-157.7298
96,8,20.9025,-157.7202
97,8,20.9025,-157.7106
98,8,20.9025,-157.701
99,8,20.9025,-157.6914
100,8,20.9025,-157.6818
101,8,20.9025,-157.6722
102,8,20.9025,-157.6626
103,8,20.9025,-157.653
104,8,20.9025,-157.6434
105,8,20.9025,-157.6338
106,8,20.9025,-157.6242
107,8,20.9025,-157.6146
108,8,20.9025,-157.6049
109,8,20.9025,-157.5954
110,8,20.9025,-157.5857
111,8,20.9025,-157.5761
112,8,20.9025,-157.5665
113,8,20.9025,-157.5569
114,8,20.9025,-157.5473
115,8,20.9025,-157.5377
116,8,20.9025,-157.5281
117,8,20.9025,-157.5185
118,8,20.9025,-157.5089
119,8,20.9025,-157.4993
120,8,20.9025,-157.4897
121,8,20.9025,-157.4801
122,8,20.9025,-157.4705
123,8,20.9025,-157.4608
124,8,20.9025,-157.4512
125,8,20.9025,-157.4416
126,8,20.9025,-157.432
127,8,20.9025,-157.4224
128,8,20.9025,-157.4128
129,8,20.9025,-157.4032
130,8,20.9025,-157.3936
131,8,20.9025,-157.384
132,8,20.9025,-157.3744
133,8,20.9025,-157.3648
134,8,20.9025,-157.3552
135,8,20.9025,-157.3456
5,9,20.9115,-158.5944
6,9,20.9115,-158.5848
7,9,20.9115,-158.5752
8,9,20.9115,-158.5656
9,9,20.9115,-158.556
10,9,20.9115,-158.5464
11,9,20.9115,-158.5368
12,9,20.9115,-158.5272
13,9,20.9115,-158.5176
14,9,20.9115,-158.508
15,9,20.9115,-158.4984
16,9,20.9115,-158.4888
17,9,20.9115,-158.4792
18,9,20.9115,-158.4695
19,9,20.9115,-158.4599
20,9,20.9115,-158.4503
21,9,20.9115,-158.4407
22,9,20.9115,-158.4311
23,9,20.9115,-158.4215
24,9,20.9115,-158.4119
25,9,20.9115,-158.4023
26,9,20.9115,-158.3927
27,9,20.9115,-158.3831
28,9,20.9115,-158.3735
29,9,20.9115,-158.3639
30,9,20.9115,-158.3543
31,9,20.9115,-158.3447
32,9,20.9115,-158.3351
33,9,20.9115,-158.3254
34,9,20.9115,-158.3158
35,9,20.9115,-158.3062
36,9,20.9115,-158.2966
37,9,20.9115,-158.287
38,9,20.9115,-158.2774
39,9,20.9115,-158.2678
40,9,20.9115,-158.2582
41,9,20.9115,-158.2486
42,9,20.9115,-158.239
43,9,20.9115,-158.2294
44,9,20.9115,-158.2198
45,9,20.9115,-158.2102
46,9,20.9115,-158.2006
47,9,20.9115,-158.1909
48,9,20.9115,-158.1814
49,9,20.9115,-158.1717
50,9,20.9115,-158.1621
51,9,20.9115,-158.1525
52,9,20.9115,-158.1429
53,9,20.9115,-158.1333
54,9,20.9115,-158.1237
55,9,20.9115,-158.1141
56,9,20.9115,-158.1045
57,9,20.9115,-158.0949
58,9,20.9115,-158.0853
59,9,20.9115,-158.0757
60,9,20.9115,-158.0661
61,9,20.9115,-158.0565
62,9,20.9115,-158.0469
63,9,20.9115,-158.0372
64,9,20.9115,-158.0276
65,9,20.9115,-158.018
66,9,20.9115,-158.0084
67,9,20.9115,-157.9988
68,9,20.9115,-157.9892
69,9,20.9115,-157.9796
70,9,20.9115,-157.97
71,9,20.9115,-157.9604
72,9,20.9115,-157.9508
73,9,20.9115,-157.9412
74,9,20.9115,-157.9316
75,9,20.9115,-157.922
76,9,20.9115,-157.9124
77,9,20.9115,-157.9028
78,9,20.9115,-157.8931
79,9,20.9115,-157.8835
80,9,20.9115,-157.8739
81,9,20.9115,-157.8643
82,9,20.9115,-157.8547
83,9,20.9115,-157.8451
84,9,20.9115,-157.8355
85,9,20.9115,-157.8259
86,9,20.9115,-157.8163
87,9,20.9115,-157.8067
88,9,20.9115,-157.7971
89,9,20.9115,-157.7875
90,9,20.9115,-157.7779
91,9,20.9115,-157.7683
92,9,20.9115,-157.7587
93,9,20.9115,-157.7491
94,9,20.9115,-157.7394
95,9,20.9115,-157.7298
96,9,20.9115,-157.7202
97,9,20.9115,-157.7106
98,9,20.9115,-157.701
99,9,20.9115,-157.6914
100,9,20.9115,-157.6818
101,9,20.9115,-157.6722
102,9,20.9115,-157.6626
103,9,20.9115,-157.653
104,9,20.9115,-157.6434
105,9,20.9115,-157.6338
106,9,20.9115,-157.6242
107,9,20.9115,-157.6146
108,9,20.9115,-157.6049
109,9,20.9115,-157.5954
110,9,20.9115,-157.5857
111,9,20.9115,-157.5761
112,9,20.9115,-157.5665
113,9,20.9115,-157.5569
114,9,20.9115,-157.5473
115,9,20.9115,-157.5377
116,9,20.9115,-157.5281
117,9,20.9115,-157.5185
118,9,20.9115,-157.5089
119,9,20.9115,-157.4993
120,9,20.9115,-157.4897
121,9,20.9115,-157.4801
122,9,20.9115,-157.4705
123,9,20.9115,-157.4608
124,9,20.9115,-157.4512
125,9,20.9115,-157.4416
126,9,20.9115,-157.432
127,9,20.9115,-157.4224
128,9,20.9115,-157.4128
129,9,20.9115,-157.4032
130,9,20.9115,-157.3936
131,9,20.9115,-157.384
132,9,20.9115,-157.3744
133,9,20.9115,-157.3648
134,9,20.9115,-157.3552
135,9,20.9115,-157.3456
5,10,20.9205,-158.5944
6,10,20.9205,-158.5848
7,10,20.9205,-158.5752
8,10,20.9205,-158.5656
9,10,20.9205,-158.556
10,10,20.9205,-158.5464
11,10,20.9205,-158.5368
12,10,20.9205,-158.5272
13,10,20.9205,-158.5176
14,10,20.9205,-158.508
15,10,20.9205,-158.4984
16,10,20.9205,-158.4888
17,10,20.9205,-158.4792
18,10,20.9205,-158.4695
19,10,20.9205,-158.4599
20,10,20.9205,-158.4503
21,10,20.9205,-158.4407
22,10,20.9205,-158.4311
23,10,20.9205,-158.4215
24,10,20.9205,-158.4119
25,10,20.9205,-158.4023
26,10,20.9205,-158.3927
27,10,20.9205,-158.3831
28,10,20.9205,-158.3735
29,10,20.9205,-158.3639
30,10,20.9205,-158.3543
31,10,20.9205,-158.3447
32,10,20.9205,-158.3351
33,10,20.9205,-158.3254
34,10,20.9205,-158.3158
35,10,20.9205,-158.3062
36,10,20.9205,-158.2966
37,10,20.9205,-158.287
38,10,20.9205,-158.2774
39,10,20.9205,-158.2678
40,10,20.9205,-158.2582
41,10,20.9205,-158.2486
42,10,20.9205,-158.239
43,10,20.9205,-158.2294
44,10,20.9205,-158.2198
45,10,20.9205,-158.2102
46,10,20.9205,-158.2006
47,10,20.9205,-158.1909
48,10,20.9205,-158.1814
49,10,20.9205,-158.1717
50,10,20.9205,-158.1621
51,10,20.9205,-158.1525
52,10,20.9205,-158.1429
53,10,20.9205,-158.1333
54,10,20.9205,-158.1237
55,10,20.9205,-158.1141
56,10,20.9205,-158.1045
57,10,20.9205,-158.0949
58,10,20.9205,-158.0853
59,10,20.9205,-158.0757
60,10,20.9205,-158.0661
61,10,20.9205,-158.0565
62,10,20.9205,-158.0469
63,10,20.9205,-158.0372
64,10,20.9205,-158.0276
65,10,20.9205,-158.018
66,10,20.9205,-158.0084
67,10,20.9205,-157.9988
68,10,20.9205,-157.9892
69,10,20.9205,-157.9796
70,10,20.9205,-157.97
71,10,20.9205,-157.9604
72,10,20.9205,-157.9508
73,10,20.9205,-157.9412
74,10,20.9205,-157.9316
75,10,20.9205,-157.922
76,10,20.9205,-157.9124
77,10,20.9205,-157.9028
78,10,20.9205,-157.8931
79,10,20.9205,-157.8835
80,10,20.9205,-157.8739
81,10,20.9205,-157.8643
82,10,20.9205,-157.8547
83,10,20.9205,-157.8451
84,10,20.9205,-157.8355
85,10,20.9205,-157.8259
86,10,20.9205,-157.8163
87,10,20.9205,-157.8067
88,10,20.9205,-157.7971
89,10,20.9205,-157.7875
90,10,20.9205,-157.7779
91,10,20.9205,-157.7683
92,10,20.9205,-157.7587
93,10,20.9205,-157.7491
94,10,20.9205,-157.7394
95,10,20.9205,-157.7298
96,10,20.9205,-157.7202
97,10,20.9205,-157.7106
98,10,20.9205,-157.701
99,10,20.9205,-157.6914
100,10,20.9205,-157.6818
101,10,20.9205,-157.6722
102,10,20.9205,-157.6626
103,10,20.9205,-157.653
104,10,20.9205,-157.6434
105,10,20.9205,-157.6338
106,10,20.9205,-157.6242
107,10,20.9205,-157.6146
108,10,20.9205,-157.6049
109,10,20.9205,-157.5954
110,10,20.9205,-157.5857
111,10,20.9205,-157.5761
112,10,20.9205,-157.5665
113,10,20.9205,-157.5569
114,10,20.9205,-157.5473
115,10,20.9205,-157.5377
116,10,20.9205,-157.5281
117,10,20.9205,-157.5185
118,10,20.9205,-157.5089
119,10,20.9205,-157.4993
120,10,20.9205,-157.4897
121,10,20.9205,-157.4801
122,10,20.9205,-157.4705
123,10,20.9205,-157.4608
124,10,20.9205,-157.4512
125,10,20.9205,-157.4416
126,10,20.9205,-157.432
127,10,20.9205,-157.4224
128,10,20.9205,-157.4128
129,10,20.9205,-157.4032
130,10,20.9205,-157.3936
131,10,20.9205,-157.384
132,10,20.9205,-157.3744
133,10,20.9205,-157.3648
134,10,20.9205,-157.3552
135,10,20.9205,-157.3456
5,11,20.9294,-158.5944
6,11,20.9294,-158.5848
7,11,20.9294,-158.5752
8,11,20.9294,-158.5656
9,11,20.9294,-158.556
10,11,20.9294,-158.5464
11,11,20.9294,-158.5368
12,11,20.9294,-158.5272
13,11,20.9294,-158.5176
14,11,20.9294,-158.508
15,11,20.9294,-158.4984
16,11,20.9294,-158.4888
17,11,20.9294,-158.4792
18,11,20.9294,-158.4695
19,11,20.9294,-158.4599
20,11,20.9294,-158.4503
21,11,20.9294,-158.4407
22,11,20.9294,-158.4311
23,11,20.9294,-158.4215
24,11,20.9294,-158.4119
25,11,20.9294,-158.4023
26,11,20.9294,-158.3927
27,11,20.9294,-158.3831
28,11,20.9294,-158.3735
29,11,20.9294,-158.3639
30,11,20.9294,-158.3543
31,11,20.9294,-158.3447
32,11,20.9294,-158.3351
33,11,20.9294,-158.3254
34,11,20.9294,-158.3158
35,11,20.9294,-158.3062
36,11,20.9294,-158.2966
37,11,20.9294,-158.287
38,11,20.9294,-158.2774
39,11,20.9294,-158.2678
40,11,20.9294,-158.2582
41,11,20.9294,-158.2486
42,11,20.9294,-158.239
43,11,20.9294,-158.2294
44,11,20.9294,-158.2198
45,11,20.9294,-158.2102
46,11,20.9294,-158.2006
47,11,20.9294,-158.1909
48,11,20.9294,-158.1814
49,11,20.9294,-158.1717
50,11,20.9294,-158.1621
51,11,20.9294,-158.1525
52,11,20.9294,-158.1429
53,11,20.9294,-158.1333
54,11,20.9294,-158.1237
55,11,20.9294,-158.1141
56,11,20.9294,-158.1045
57,11,20.9294,-158.0949
58,11,20.9294,-158.0853
59,11,20.9294,-158.0757
60,11,20.9294,-158.0661
61,11,20.9294,-158.0565
62,11,20.9294,-158.0469
63,11,20.9294,-158.0372
64,11,20.9294,-158.0276
65,11,20.9294,-158.018
66,11,20.9294,-158.0084
67,11,20.9294,-157.9988
68,11,20.9294,-157.9892
69,11,20.9294,-157.9796
70,11,20.9294,-157.97
71,11,20.9294,-157.9604
72,11,20.9294,-157.9508
73,11,20.9294,-157.9412
74,11,20.9294,-157.9316
75,11,20.9294,-157.922
76,11,20.9294,-157.9124
77,11,20.9294,-157.9028
78,11,20.9294,-157.8931
79,11,20.9294,-157.8835
80,11,20.9294,-157.8739
81,11,20.9294,-157.8643
82,11,20.9294,-157.8547
83,11,20.9294,-157.8451
84,11,20.9294,-157.8355
85,11,20.9294,-157.8259
86,11,20.9294,-157.8163
87,11,20.9294,-157.8067
88,11,20.9294,-157.7971
89,11,20.9294,-157.7875
90,11,20.9294,-157.7779
91,11,20.9294,-157.7683
92,11,20.9294,-157.7587
93,11,20.9294,-157.7491
94,11,20.9294,-157.7394
95,11,20.9294,-157.7298
96,11,20.9294,-157.7202
97,11,20.9294,-157.7106
98,11,20.9294,-157.701
99,11,20.9294,-157.6914
100,11,20.9294,-157.6818
101,11,20.9294,-157.6722
102,11,20.9294,-157.6626
103,11,20.9294,-157.653
104,11,20.9294,-157.6434
105,11,20.9294,-157.6338
106,11,20.9294,-157.6242
107,11,20.9294,-157.6146
108,11,20.9294,-157.6049
109,11,20.9294,-157.5954
110,11,20.9294,-157.5857
111,11,20.9294,-157.5761
112,11,20.9294,-157.5665
113,11,20.9294,-157.5569
114,11,20.9294,-157.5473
115,11,20.9294,-157.5377
116,11,20.9294,-157.5281
117,11,20.9294,-157.5185
118,11,20.9294,-157.5089
119,11,20.9294,-157.4993
120,11,20.9294,-157.4897
121,11,20.9294,-157.4801
122,11,20.9294,-157.4705
123,11,20.9294,-157.4608
124,11,20.9294,-157.4512
125,11,20.9294,-157.4416
126,11,20.9294,-157.432
127,11,20.9294,-157.4224
128,11,20.9294,-157.4128
129,11,20.9294,-157.4032
130,11,20.9294,-157.3936
131,11,20.9294,-157.384
132,11,20.9294,-157.3744
133,11,20.9294,-157.3648
134,11,20.9294,-157.3552
135,11,20.9294,-157.3456
5,12,20.9384,-158.5944
6,12,20.9384,-158.5848
7,12,20.9384,-158.5752
8,12,20.9384,-158.5656
9,12,20.9384,-158.556
10,12,20.9384,-158.5464
11,12,20.9384,-158.5368
12,12,20.9384,-158.5272
13,12,20.9384,-158.5176
14,12,20.9384,-158.508
15,12,20.9384,-158.4984
16,12,20.9384,-158.4888
17,12,20.9384,-158.4792
18,12,20.9384,-158.4695
19,12,20.9384,-158.4599
20,12,20.9384,-158.4503
21,12,20.9384,-158.4407
22,12,20.9384,-158.4311
23,12,20.9384,-158.4215
24,12,20.9384,-158.4119
