I,J,LAT,LON
46,6,21.4858,-160.1739
47,6,21.4858,-160.1643
48,6,21.4858,-160.1546
49,6,21.4858,-160.1451
50,6,21.4858,-160.1354
51,6,21.4858,-160.1258
52,6,21.4858,-160.1162
53,6,21.4858,-160.1066
54,6,21.4858,-160.097
55,6,21.4858,-160.0874
56,6,21.4858,-160.0778
57,6,21.4858,-160.0682
58,6,21.4858,-160.0586
59,6,21.4858,-160.049
60,6,21.4858,-160.0394
61,6,21.4858,-160.0298
62,6,21.4858,-160.0202
63,6,21.4858,-160.0106
64,6,21.4858,-160.0009
65,6,21.4858,-159.9913
66,6,21.4858,-159.9817
67,6,21.4858,-159.9721
68,6,21.4858,-159.9625
69,6,21.4858,-159.9529
70,6,21.4858,-159.9433
71,6,21.4858,-159.9337
72,6,21.4858,-159.9241
73,6,21.4858,-159.9145
74,6,21.4858,-159.9049
75,6,21.4858,-159.8953
76,6,21.4858,-159.8857
77,6,21.4858,-159.8761
78,6,21.4858,-159.8665
79,6,21.4858,-159.8569
80,6,21.4858,-159.8472
81,6,21.4858,-159.8376
82,6,21.4858,-159.828
83,6,21.4858,-159.8184
84,6,21.4858,-159.8088
85,6,21.4858,-159.7992
86,6,21.4858,-159.7896
87,6,21.4858,-159.78
88,6,21.4858,-159.7704
89,6,21.4858,-159.7608
90,6,21.4858,-159.7512
91,6,21.4858,-159.7416
92,6,21.4858,-159.732
93,6,21.4858,-159.7224
94,6,21.4858,-159.7128
95,6,21.4858,-159.7031
96,6,21.4858,-159.6935
97,6,21.4858,-159.6839
98,6,21.4858,-159.6743
99,6,21.4858,-159.6647
100,6,21.4858,-159.6551
101,6,21.4858,-159.6455
102,6,21.4858,-159.6359
103,6,21.4858,-159.6263
104,6,21.4858,-159.6167
105,6,21.4858,-159.6071
106,6,21.4858,-159.5975
107,6,21.4858,-159.5879
108,6,21.4858,-159.5783
109,6,21.4858,-159.5686
110,6,21.4858,-159.5591
111,6,21.4858,-159.5494
112,6,21.4858,-159.5398
113,6,21.4858,-159.5302
114,6,21.4858,-159.5206
115,6,21.4858,-159.511
116,6,21.4858,-159.5014
117,6,21.4858,-159.4918
118,6,21.4858,-159.4822
119,6,21.4858,-159.4726
120,6,21.4858,-159.463
121,6,21.4858,-159.4534
122,6,21.4858,-159.4438
123,6,21.4858,-159.4342
124,6,21.4858,-159.4246
125,6,21.4858,-159.4149
126,6,21.4858,-159.4053
127,6,21.4858,-159.3957
128,6,21.4858,-159.3861
129,6,21.4858,-159.3765
130,6,21.4858,-159.3669
131,6,21.4858,-159.3573
132,6,21.4858,-159.3477
133,6,21.4858,-159.3381
134,6,21.4858,-159.3285
135,6,21.4858,-159.3189
136,6,21.4858,-159.3093
137,6,21.4858,-159.2997
138,6,21.4858,-159.2901
139,6,21.4858,-159.2805
140,6,21.4858,-159.2708
141,6,21.4858,-159.2612
142,6,21.4858,-159.2516
143,6,21.4858,-159.242
144,6,21.4858,-159.2324
145,6,21.4858,-159.2228
146,6,21.4858,-159.2132
147,6,21.4858,-159.2036
148,6,21.4858,-159.194
149,6,21.4858,-159.1844
150,6,21.4858,-159.1748
151,6,21.4858,-159.1652
152,6,21.4858,-159.1556
153,6,21.4858,-159.146
154,6,21.4858,-159.1364
155,6,21.4858,-159.1268
156,6,21.4858,-159.1171
157,6,21.4858,-159.1075
158,6,21.4858,-159.0979
159,6,21.4858,-159.0883
160,6,21.4858,-159.0787
161,6,21.4858,-159.0691
162,6,21.4858,-159.0595
163,6,21.4858,-159.0499
164,6,21.4858,-159.0403
165,6,21.4858,-159.0307
166,6,21.4858,-159.0211
167,6,21.4858,-159.0115
168,6,21.4858,-159.0019
169,6,21.4858,-158.9923
5,7,21.4948,-160.5677
6,7,21.4948,-160.5581
7,7,21.4948,-160.5485
8,7,21.4948,-160.5389
9,7,21.4948,-160.5293
10,7,21.4948,-160.5197
11,7,21.4948,-160.5101
12,7,21.4948,-160.5005
13,7,21.4948,-160.4909
14,7,21.4948,-160.4813
15,7,21.4948,-160.4717
16,7,21.4948,-160.4621
17,7,21.4948,-160.4525
18,7,21.4948,-160.4429
19,7,21.4948,-160.4332
20,7,21.4948,-160.4236
21,7,21.4948,-160.414
22,7,21.4948,-160.4044
23,7,21.4948,-160.3948
24,7,21.4948,-160.3852
25,7,21.4948,-160.3756
26,7,21.4948,-160.366
27,7,21.4948,-160.3564
28,7,21.4948,-160.3468
29,7,21.4948,-160.3372
30,7,21.4948,-160.3276
31,7,21.4948,-160.318
32,7,21.4948,-160.3084
33,7,21.4948,-160.2988
34,7,21.4948,-160.2892
35,7,21.4948,-160.2795
36,7,21.4948,-160.2699
37,7,21.4948,-160.2603
38,7,21.4948,-160.2507
39,7,21.4948,-160.2411
40,7,21.4948,-160.2315
41,7,21.4948,-160.2219
42,7,21.4948,-160.2123
43,7,21.4948,-160.2027
44,7,21.4948,-160.1931
45,7,21.4948,-160.1835
46,7,21.4948,-160.1739
47,7,21.4948,-160.1643
48,7,21.4948,-160.1546
49,7,21.4948,-160.1451
50,7,21.4948,-160.1354
51,7,21.4948,-160.1258
52,7,21.4948,-160.1162
53,7,21.4948,-160.1066
54,7,21.4948,-160.097
55,7,21.4948,-160.0874
56,7,21.4948,-160.0778
57,7,21.4948,-160.0682
58,7,21.4948,-160.0586
59,7,21.4948,-160.049
60,7,21.4948,-160.0394
61,7,21.4948,-160.0298
62,7,21.4948,-160.0202
63,7,21.4948,-160.0106
64,7,21.4948,-160.0009
65,7,21.4948,-159.9913
66,7,21.4948,-159.9817
67,7,21.4948,-159.9721
68,7,21.4948,-159.9625
69,7,21.4948,-159.9529
70,7,21.4948,-159.9433
71,7,21.4948,-159.9337
72,7,21.4948,-159.9241
73,7,21.4948,-159.9145
74,7,21.4948,-159.9049
75,7,21.4948,-159.8953
76,7,21.4948,-159.8857
77,7,21.4948,-159.8761
78,7,21.4948,-159.8665
79,7,21.4948,-159.8569
80,7,21.4948,-159.8472
81,7,21.4948,-159.8376
82,7,21.4948,-159.828
83,7,21.4948,-159.8184
84,7,21.4948,-159.8088
85,7,21.4948,-159.7992
86,7,21.4948,-159.7896
87,7,21.4948,-159.78
88,7,21.4948,-159.7704
89,7,21.4948,-159.7608
90,7,21.4948,-159.7512
91,7,21.4948,-159.7416
92,7,21.4948,-159.732
93,7,21.4948,-159.7224
94,7,21.4948,-159.7128
95,7,21.4948,-159.7031
96,7,21.4948,-159.6935
97,7,21.4948,-159.6839
98,7,21.4948,-159.6743
99,7,21.4948,-159.6647
100,7,21.4948,-159.6551
101,7,21.4948,-159.6455
102,7,21.4948,-159.6359
103,7,21.4948,-159.6263
104,7,21.4948,-159.6167
105,7,21.4948,-159.6071
106,7,21.4948,-159.5975
107,7,21.4948,-159.5879
108,7,21.4948,-159.5783
109,7,21.4948,-159.5686
110,7,21.4948,-159.5591
111,7,21.4948,-159.5494
112,7,21.4948,-159.5398
113,7,21.4948,-159.5302
114,7,21.4948,-159.5206
115,7,21.4948,-159.511
116,7,21.4948,-159.5014
117,7,21.4948,-159.4918
118,7,21.4948,-159.4822
119,7,21.4948,-159.4726
120,7,21.4948,-159.463
121,7,21.4948,-159.4534
122,7,21.4948,-159.4438
123,7,21.4948,-159.4342
124,7,21.4948,-159.4246
125,7,21.4948,-159.4149
126,7,21.4948,-159.4053
127,7,21.4948,-159.3957
128,7,21.4948,-159.3861
129,7,21.4948,-159.3765
130,7,21.4948,-159.3669
131,7,21.4948,-159.3573
132,7,21.4948,-159.3477
133,7,21.4948,-159.3381
134,7,21.4948,-159.3285
135,7,21.4948,-159.3189
136,7,21.4948,-159.3093
137,7,21.4948,-159.2997
138,7,21.4948,-159.2901
139,7,21.4948,-159.2805
140,7,21.4948,-159.2708
141,7,21.4948,-159.2612
142,7,21.4948,-159.2516
143,7,21.4948,-159.242
144,7,21.4948,-159.2324
145,7,21.4948,-159.2228
146,7,21.4948,-159.2132
147,7,21.4948,-159.2036
148,7,21.4948,-159.194
149,7,21.4948,-159.1844
150,7,21.4948,-159.1748
151,7,21.4948,-159.1652
152,7,21.4948,-159.1556
153,7,21.4948,-159.146
154,7,21.4948,-159.1364
155,7,21.4948,-159.1268
156,7,21.4948,-159.1171
157,7,21.4948,-159.1075
158,7,21.4948,-159.0979
159,7,21.4948,-159.0883
160,7,21.4948,-159.0787
161,7,21.4948,-159.0691
162,7,21.4948,-159.0595
163,7,21.4948,-159.0499
164,7,21.4948,-159.0403
165,7,21.4948,-159.0307
166,7,21.4948,-159.0211
167,7,21.4948,-159.0115
168,7,21.4948,-159.0019
169,7,21.4948,-158.9923
5,8,21.5037,-160.5677
6,8,21.5037,-160.5581
7,8,21.5037,-160.5485
8,8,21.5037,-160.5389
9,8,21.5037,-160.5293
10,8,21.5037,-160.5197
11,8,21.5037,-160.5101
12,8,21.5037,-160.5005
13,8,21.5037,-160.4909
14,8,21.5037,-160.4813
15,8,21.5037,-160.4717
16,8,21.5037,-160.4621
17,8,21.5037,-160.4525
18,8,21.5037,-160.4429
19,8,21.5037,-160.4332
20,8,21.5037,-160.4236
21,8,21.5037,-160.414
22,8,21.5037,-160.4044
23,8,21.5037,-160.3948
24,8,21.5037,-160.3852
25,8,21.5037,-160.3756
26,8,21.5037,-160.366
27,8,21.5037,-160.3564
28,8,21.5037,-160.3468
29,8,21.5037,-160.3372
30,8,21.5037,-160.3276
31,8,21.5037,-160.318
32,8,21.5037,-160.3084
33,8,21.5037,-160.2988
34,8,21.5037,-160.2892
35,8,21.5037,-160.2795
36,8,21.5037,-160.2699
37,8,21.5037,-160.2603
38,8,21.5037,-160.2507
39,8,21.5037,-160.2411
40,8,21.5037,-160.2315
41,8,21.5037,-160.2219
42,8,21.5037,-160.2123
43,8,21.5037,-160.2027
44,8,21.5037,-160.1931
45,8,21.5037,-160.1835
46,8,21.5037,-160.1739
47,8,21.5037,-160.1643
48,8,21.5037,-160.1546
49,8,21.5037,-160.1451
50,8,21.5037,-160.1354
51,8,21.5037,-160.1258
52,8,21.5037,-160.1162
53,8,21.5037,-160.1066
54,8,21.5037,-160.097
55,8,21.5037,-160.0874
56,8,21.5037,-160.0778
57,8,21.5037,-160.0682
58,8,21.5037,-160.0586
59,8,21.5037,-160.049
60,8,21.5037,-160.0394
61,8,21.5037,-160.0298
62,8,21.5037,-160.0202
63,8,21.5037,-160.0106
64,8,21.5037,-160.0009
65,8,21.5037,-159.9913
66,8,21.5037,-159.9817
67,8,21.5037,-159.9721
68,8,21.5037,-159.9625
69,8,21.5037,-159.9529
70,8,21.5037,-159.9433
71,8,21.5037,-159.9337
72,8,21.5037,-159.9241
73,8,21.5037,-159.9145
74,8,21.5037,-159.9049
75,8,21.5037,-159.8953
76,8,21.5037,-159.8857
77,8,21.5037,-159.8761
78,8,21.5037,-159.8665
79,8,21.5037,-159.8569
80,8,21.5037,-159.8472
81,8,21.5037,-159.8376
82,8,21.5037,-159.828
83,8,21.5037,-159.8184
84,8,21.5037,-159.8088
85,8,21.5037,-159.7992
86,8,21.5037,-159.7896
87,8,21.5037,-159.78
88,8,21.5037,-159.7704
89,8,21.5037,-159.7608
90,8,21.5037,-159.7512
91,8,21.5037,-159.7416
92,8,21.5037,-159.732
93,8,21.5037,-159.7224
94,8,21.5037,-159.7128
95,8,21.5037,-159.7031
96,8,21.5037,-159.6935
97,8,21.5037,-159.6839
98,8,21.5037,-159.6743
99,8,21.5037,-159.6647
100,8,21.5037,-159.6551
101,8,21.5037,-159.6455
102,8,21.5037,-159.6359
103,8,21.5037,-159.6263
104,8,21.5037,-159.6167
105,8,21.5037,-159.6071
106,8,21.5037,-159.5975
107,8,21.5037,-159.5879
108,8,21.5037,-159.5783
109,8,21.5037,-159.5686
110,8,21.5037,-159.5591
111,8,21.5037,-159.5494
112,8,21.5037,-159.5398
113,8,21.5037,-159.5302
114,8,21.5037,-159.5206
115,8,21.5037,-159.511
116,8,21.5037,-159.5014
117,8,21.5037,-159.4918
118,8,21.5037,-159.4822
119,8,21.5037,-159.4726
120,8,21.5037,-159.463
121,8,21.5037,-159.4534
122,8,21.5037,-159.4438
123,8,21.5037,-159.4342
124,8,21.5037,-159.4246
125,8,21.5037,-159.4149
126,8,21.5037,-159.4053
127,8,21.5037,-159.3957
128,8,21.5037,-159.3861
129,8,21.5037,-159.3765
130,8,21.5037,-159.3669
131,8,21.5037,-159.3573
132,8,21.5037,-159.3477
133,8,21.5037,-159.3381
134,8,21.5037,-159.3285
135,8,21.5037,-159.3189
136,8,21.5037,-159.3093
137,8,21.5037,-159.2997
138,8,21.5037,-159.2901
139,8,21.5037,-159.2805
140,8,21.5037,-159.2708
141,8,21.5037,-159.2612
142,8,21.5037,-159.2516
143,8,21.5037,-159.242
144,8,21.5037,-159.2324
145,8,21.5037,-159.2228
146,8,21.5037,-159.2132
147,8,21.5037,-159.2036
148,8,21.5037,-159.194
149,8,21.5037,-159.1844
150,8,21.5037,-159.1748
151,8,21.5037,-159.1652
152,8,21.5037,-159.1556
153,8,21.5037,-159.146
154,8,21.5037,-159.1364
155,8,21.5037,-159.1268
156,8,21.5037,-159.1171
157,8,21.5037,-159.1075
158,8,21.5037,-159.0979
159,8,21.5037,-159.0883
160,8,21.5037,-159.0787
161,8,21.5037,-159.0691
162,8,21.5037,-159.0595
163,8,21.5037,-159.0499
164,8,21.5037,-159.0403
165,8,21.5037,-159.0307
166,8,21.5037,-159.0211
167,8,21.5037,-159.0115
168,8,21.5037,-159.0019
169,8,21.5037,-158.9923
5,9,21.5126,-160.5677
6,9,21.5126,-160.5581
7,9,21.5126,-160.5485
8,9,21.5126,-160.5389
9,9,21.5126,-160.5293
10,9,21.5126,-160.5197
11,9,21.5126,-160.5101
12,9,21.5126,-160.5005
13,9,21.5126,-160.4909
14,9,21.5126,-160.4813
15,9,21.5126,-160.4717
16,9,21.5126,-160.4621
17,9,21.5126,-160.4525
18,9,21.5126,-160.4429
19,9,21.5126,-160.4332
20,9,21.5126,-160.4236
21,9,21.5126,-160.414
22,9,21.5126,-160.4044
23,9,21.5126,-160.3948
24,9,21.5126,-160.3852
25,9,21.5126,-160.3756
26,9,21.5126,-160.366
27,9,21.5126,-160.3564
28,9,21.5126,-160.3468
29,9,21.5126,-160.3372
30,9,21.5126,-160.3276
31,9,21.5126,-160.318
32,9,21.5126,-160.3084
33,9,21.5126,-160.2988
34,9,21.5126,-160.2892
35,9,21.5126,-160.2795
36,9,21.5126,-160.2699
37,9,21.5126,-160.2603
38,9,21.5126,-160.2507
39,9,21.5126,-160.2411
40,9,21.5126,-160.2315
41,9,21.5126,-160.2219
42,9,21.5126,-160.2123
43,9,21.5126,-160.2027
44,9,21.5126,-160.1931
45,9,21.5126,-160.1835
46,9,21.5126,-160.1739
47,9,21.5126,-160.1643
48,9,21.5126,-160.1546
49,9,21.5126,-160.1451
50,9,21.5126,-160.1354
51,9,21.5126,-160.1258
52,9,21.5126,-160.1162
53,9,21.5126,-160.1066
54,9,21.5126,-160.097
55,9,21.5126,-160.0874
56,9,21.5126,-160.0778
57,9,21.5126,-160.0682
58,9,21.5126,-160.0586
59,9,21.5126,-160.049
60,9,21.5126,-160.0394
61,9,21.5126,-160.0298
62,9,21.5126,-160.0202
63,9,21.5126,-160.0106
64,9,21.5126,-160.0009
65,9,21.5126,-159.9913
66,9,21.5126,-159.9817
67,9,21.5126,-159.9721
68,9,21.5126,-159.9625
69,9,21.5126,-159.9529
70,9,21.5126,-159.9433
71,9,21.5126,-159.9337
72,9,21.5126,-159.9241
73,9,21.5126,-159.9145
74,9,21.5126,-159.9049
75,9,21.5126,-159.8953
76,9,21.5126,-159.8857
77,9,21.5126,-159.8761
78,9,21.5126,-159.8665
79,9,21.5126,-159.8569
80,9,21.5126,-159.8472
81,9,21.5126,-159.8376
82,9,21.5126,-159.828
83,9,21.5126,-159.8184
84,9,21.5126,-159.8088
85,9,21.5126,-159.7992
86,9,21.5126,-159.7896
87,9,21.5126,-159.78
88,9,21.5126,-159.7704
89,9,21.5126,-159.7608
90,9,21.5126,-159.7512
91,9,21.5126,-159.7416
92,9,21.5126,-159.732
93,9,21.5126,-159.7224
94,9,21.5126,-159.7128
95,9,21.5126,-159.7031
96,9,21.5126,-159.6935
97,9,21.5126,-159.6839
98,9,21.5126,-159.6743
99,9,21.5126,-159.6647
100,9,21.5126,-159.6551
101,9,21.5126,-159.6455
102,9,21.5126,-159.6359
103,9,21.5126,-159.6263
104,9,21.5126,-159.6167
105,9,21.5126,-159.6071
106,9,21.5126,-159.5975
107,9,21.5126,-159.5879
108,9,21.5126,-159.5783
109,9,21.5126,-159.5686
110,9,21.5126,-159.5591
111,9,21.5126,-159.5494
112,9,21.5126,-159.5398
113,9,21.5126,-159.5302
114,9,21.5126,-159.5206
115,9,21.5126,-159.511
116,9,21.5126,-159.5014
117,9,21.5126,-159.4918
118,9,21.5126,-159.4822
119,9,21.5126,-159.4726
120,9,21.5126,-159.463
121,9,21.5126,-159.4534
122,9,21.5126,-159.4438
123,9,21.5126,-159.4342
124,9,21.5126,-159.4246
125,9,21.5126,-159.4149
126,9,21.5126,-159.4053
127,9,21.5126,-159.3957
128,9,21.5126,-159.3861
129,9,21.5126,-159.3765
130,9,21.5126,-159.3669
131,9,21.5126,-159.3573
132,9,21.5126,-159.3477
133,9,21.5126,-159.3381
134,9,21.5126,-159.3285
135,9,21.5126,-159.3189
136,9,21.5126,-159.3093
137,9,21.5126,-159.2997
138,9,21.5126,-159.2901
139,9,21.5126,-159.2805
140,9,21.5126,-159.2708
141,9,21.5126,-159.2612
142,9,21.5126,-159.2516
143,9,21.5126,-159.242
144,9,21.5126,-159.2324
145,9,21.5126,-159.2228
146,9,21.5126,-159.2132
147,9,21.5126,-159.2036
148,9,21.5126,-159.194
149,9,21.5126,-159.1844
150,9,21.5126,-159.1748
151,9,21.5126,-159.1652
152,9,21.5126,-159.1556
153,9,21.5126,-159.146
154,9,21.5126,-159.1364
155,9,21.5126,-159.1268
156,9,21.5126,-159.1171
157,9,21.5126,-159.1075
158,9,21.5126,-159.0979
159,9,21.5126,-159.0883
160,9,21.5126,-159.0787
161,9,21.5126,-159.0691
162,9,21.5126,-159.0595
163,9,21.5126,-159.0499
164,9,21.5126,-159.0403
165,9,21.5126,-159.0307
166,9,21.5126,-159.0211
167,9,21.5126,-159.0115
168,9,21.5126,-159.0019
169,9,21.5126,-158.9923
5,10,21.5216,-160.5677
6,10,21.5216,-160.5581
7,10,21.5216,-160.5485
8,10,21.5216,-160.5389
9,10,21.5216,-160.5293
10,10,21.5216,-160.5197
11,10,21.5216,-160.5101
12,10,21.5216,-160.5005
13,10,21.5216,-160.4909
14,10,21.5216,-160.4813
15,10,21.5216,-160.4717
16,10,21.5216,-160.4621
17,10,21.5216,-160.4525
18,10,21.5216,-160.4429
19,10,21.5216,-160.4332
20,10,21.5216,-160.4236
21,10,21.5216,-160.414
22,10,21.5216,-160.4044
23,10,21.5216,-160.3948
24,10,21.5216,-160.3852
25,10,21.5216,-160.3756
26,10,21.5216,-160.366
27,10,21.5216,-160.3564
28,10,21.5216,-160.3468
29,10,21.5216,-160.3372
30,10,21.5216,-160.3276
31,10,21.5216,-160.318
32,10,21.5216,-160.3084
33,10,21.5216,-160.2988
34,10,21.5216,-160.2892
35,10,21.5216,-160.2795
36,10,21.5216,-160.2699
37,10,21.5216,-160.2603
38,10,21.5216,-160.2507
39,10,21.5216,-160.2411
40,10,21.5216,-160.2315
41,10,21.5216,-160.2219
42,10,21.5216,-160.2123
43,10,21.5216,-160.2027
44,10,21.5216,-160.1931
45,10,21.5216,-160.1835
46,10,21.5216,-160.1739
47,10,21.5216,-160.1643
48,10,21.5216,-160.1546
49,10,21.5216,-160.1451
50,10,21.5216,-160.1354
51,10,21.5216,-160.1258
52,10,21.5216,-160.1162
53,10,21.5216,-160.1066
54,10,21.5216,-160.097
55,10,21.5216,-160.0874
56,10,21.5216,-160.0778
57,10,21.5216,-160.0682
58,10,21.5216,-160.0586
59,10,21.5216,-160.049
60,10,21.5216,-160.0394
61,10,21.5216,-160.0298
62,10,21.5216,-160.0202
63,10,21.5216,-160.0106
64,10,21.5216,-160.0009
65,10,21.5216,-159.9913
66,10,21.5216,-159.9817
67,10,21.5216,-159.9721
68,10,21.5216,-159.9625
69,10,21.5216,-159.9529
70,10,21.5216,-159.9433
71,10,21.5216,-159.9337
72,10,21.5216,-159.9241
73,10,21.5216,-159.9145
74,10,21.5216,-159.9049
75,10,21.5216,-159.8953
76,10,21.5216,-159.8857
77,10,21.5216,-159.8761
78,10,21.5216,-159.8665
79,10,21.5216,-159.8569
80,10,21.5216,-159.8472
81,10,21.5216,-159.8376
82,10,21.5216,-159.828
83,10,21.5216,-159.8184
84,10,21.5216,-159.8088
85,10,21.5216,-159.7992
86,10,21.5216,-159.7896
87,10,21.5216,-159.78
88,10,21.5216,-159.7704
89,10,21.5216,-159.7608
90,10,21.5216,-159.7512
91,10,21.5216,-159.7416
92,10,21.5216,-159.732
93,10,21.5216,-159.7224
94,10,21.5216,-159.7128
95,10,21.5216,-159.7031
96,10,21.5216,-159.6935
97,10,21.5216,-159.6839
98,10,21.5216,-159.6743
99,10,21.5216,-159.6647
100,10,21.5216,-159.6551
101,10,21.5216,-159.6455
102,10,21.5216,-159.6359
103,10,21.5216,-159.6263
104,10,21.5216,-159.6167
105,10,21.5216,-159.6071
106,10,21.5216,-159.5975
107,10,21.5216,-159.5879
108,10,21.5216,-159.5783
109,10,21.5216,-159.5686
110,10,21.5216,-159.5591
111,10,21.5216,-159.5494
112,10,21.5216,-159.5398
113,10,21.5216,-159.5302
114,10,21.5216,-159.5206
115,10,21.5216,-159.511
