I,J,LAT,LON
5,5,18.595,-156.3862
6,5,18.595,-156.3766
7,5,18.595,-156.367
8,5,18.595,-156.3574
9,5,18.595,-156.3478
10,5,18.595,-156.3382
11,5,18.595,-156.3286
12,5,18.595,-156.319
13,5,18.595,-156.3094
14,5,18.595,-156.2998
15,5,18.595,-156.2902
16,5,18.595,-156.2806
17,5,18.595,-156.271
18,5,18.595,-156.2614
19,5,18.595,-156.2518
20,5,18.595,-156.2422
21,5,18.595,-156.2325
22,5,18.595,-156.2229
23,5,18.595,-156.2133
24,5,18.595,-156.2037
25,5,18.595,-156.1941
26,5,18.595,-156.1845
27,5,18.595,-156.1749
28,5,18.595,-156.1653
29,5,18.595,-156.1557
30,5,18.595,-156.1461
31,5,18.595,-156.1365
32,5,18.595,-156.1269
33,5,18.595,-156.1173
34,5,18.595,-156.1077
35,5,18.595,-156.0981
36,5,18.595,-156.0884
37,5,18.595,-156.0788
38,5,18.595,-156.0692
39,5,18.595,-156.0596
40,5,18.595,-156.05
41,5,18.595,-156.0404
42,5,18.595,-156.0308
43,5,18.595,-156.0212
44,5,18.595,-156.0116
45,5,18.595,-156.002
46,5,18.595,-155.9924
47,5,18.595,-155.9828
48,5,18.595,-155.9732
49,5,18.595,-155.9636
50,5,18.595,-155.9539
51,5,18.595,-155.9444
52,5,18.595,-155.9347
53,5,18.595,-155.9251
54,5,18.595,-155.9155
55,5,18.595,-155.9059
56,5,18.595,-155.8963
57,5,18.595,-155.8867
58,5,18.595,-155.8771
59,5,18.595,-155.8675
60,5,18.595,-155.8579
61,5,18.595,-155.8483
62,5,18.595,-155.8387
63,5,18.595,-155.8291
64,5,18.595,-155.8195
65,5,18.595,-155.8099
66,5,18.595,-155.8002
67,5,18.595,-155.7906
68,5,18.595,-155.781
69,5,18.595,-155.7714
70,5,18.595,-155.7618
71,5,18.595,-155.7522
72,5,18.595,-155.7426
73,5,18.595,-155.733
74,5,18.595,-155.7234
75,5,18.595,-155.7138
76,5,18.595,-155.7042
77,5,18.595,-155.6946
78,5,18.595,-155.685
79,5,18.595,-155.6754
80,5,18.595,-155.6658
81,5,18.595,-155.6561
82,5,18.595,-155.6465
83,5,18.595,-155.6369
84,5,18.595,-155.6273
85,5,18.595,-155.6177
86,5,18.595,-155.6081
87,5,18.595,-155.5985
88,5,18.595,-155.5889
89,5,18.595,-155.5793
90,5,18.595,-155.5697
91,5,18.595,-155.5601
92,5,18.595,-155.5505
93,5,18.595,-155.5409
94,5,18.595,-155.5313
95,5,18.595,-155.5217
96,5,18.595,-155.5121
97,5,18.595,-155.5024
98,5,18.595,-155.4928
99,5,18.595,-155.4832
100,5,18.595,-155.4736
101,5,18.595,-155.464
102,5,18.595,-155.4544
103,5,18.595,-155.4448
104,5,18.595,-155.4352
105,5,18.595,-155.4256
106,5,18.595,-155.416
107,5,18.595,-155.4064
108,5,18.595,-155.3968
109,5,18.595,-155.3872
110,5,18.595,-155.3776
111,5,18.595,-155.368
112,5,18.595,-155.3584
113,5,18.595,-155.3487
114,5,18.595,-155.3391
115,5,18.595,-155.3295
116,5,18.595,-155.3199
117,5,18.595,-155.3103
118,5,18.595,-155.3007
119,5,18.595,-155.2911
120,5,18.595,-155.2815
121,5,18.595,-155.2719
122,5,18.595,-155.2623
123,5,18.595,-155.2527
124,5,18.595,-155.2431
125,5,18.595,-155.2335
126,5,18.595,-155.2239
127,5,18.595,-155.2142
128,5,18.595,-155.2046
129,5,18.595,-155.195
130,5,18.595,-155.1854
131,5,18.595,-155.1758
132,5,18.595,-155.1662
133,5,18.595,-155.1566
134,5,18.595,-155.147
135,5,18.595,-155.1374
136,5,18.595,-155.1278
137,5,18.595,-155.1182
138,5,18.595,-155.1086
139,5,18.595,-155.099
140,5,18.595,-155.0894
141,5,18.595,-155.0798
142,5,18.595,-155.0701
143,5,18.595,-155.0605
144,5,18.595,-155.0509
145,5,18.595,-155.0413
146,5,18.595,-155.0317
147,5,18.595,-155.0221
148,5,18.595,-155.0125
149,5,18.595,-155.0029
150,5,18.595,-154.9933
151,5,18.595,-154.9837
152,5,18.595,-154.9741
153,5,18.595,-154.9645
154,5,18.595,-154.9549
155,5,18.595,-154.9453
156,5,18.595,-154.9357
157,5,18.595,-154.9261
158,5,18.595,-154.9164
159,5,18.595,-154.9068
160,5,18.595,-154.8972
161,5,18.595,-154.8876
162,5,18.595,-154.878
163,5,18.595,-154.8684
164,5,18.595,-154.8588
165,5,18.595,-154.8492
166,5,18.595,-154.8396
167,5,18.595,-154.83
168,5,18.595,-154.8204
169,5,18.595,-154.8108
170,5,18.595,-154.8012
171,5,18.595,-154.7916
172,5,18.595,-154.782
173,5,18.595,-154.7723
174,5,18.595,-154.7627
175,5,18.595,-154.7531
176,5,18.595,-154.7435
177,5,18.595,-154.7339
178,5,18.595,-154.7243
179,5,18.595,-154.7147
180,5,18.595,-154.7051
181,5,18.595,-154.6955
182,5,18.595,-154.6859
183,5,18.595,-154.6763
184,5,18.595,-154.6667
185,5,18.595,-154.6571
186,5,18.595,-154.6475
187,5,18.595,-154.6378
188,5,18.595,-154.6283
189,5,18.595,-154.6186
190,5,18.595,-154.609
191,5,18.595,-154.5994
192,5,18.595,-154.5898
193,5,18.595,-154.5802
194,5,18.595,-154.5706
195,5,18.595,-154.561
196,5,18.595,-154.5514
197,5,18.595,-154.5418
198,5,18.595,-154.5322
199,5,18.595,-154.5226
200,5,18.595,-154.513
201,5,18.595,-154.5034
202,5,18.595,-154.4938
5,6,18.6041,-156.3862
6,6,18.6041,-156.3766
7,6,18.6041,-156.367
8,6,18.6041,-156.3574
9,6,18.6041,-156.3478
10,6,18.6041,-156.3382
11,6,18.6041,-156.3286
12,6,18.6041,-156.319
13,6,18.6041,-156.3094
14,6,18.6041,-156.2998
15,6,18.6041,-156.2902
16,6,18.6041,-156.2806
17,6,18.6041,-156.271
18,6,18.6041,-156.2614
19,6,18.6041,-156.2518
20,6,18.6041,-156.2422
21,6,18.6041,-156.2325
22,6,18.6041,-156.2229
23,6,18.6041,-156.2133
24,6,18.6041,-156.2037
25,6,18.6041,-156.1941
26,6,18.6041,-156.1845
27,6,18.6041,-156.1749
28,6,18.6041,-156.1653
29,6,18.6041,-156.1557
30,6,18.6041,-156.1461
31,6,18.6041,-156.1365
32,6,18.6041,-156.1269
33,6,18.6041,-156.1173
34,6,18.6041,-156.1077
35,6,18.6041,-156.0981
36,6,18.6041,-156.0884
37,6,18.6041,-156.0788
38,6,18.6041,-156.0692
39,6,18.6041,-156.0596
40,6,18.6041,-156.05
41,6,18.6041,-156.0404
42,6,18.6041,-156.0308
43,6,18.6041,-156.0212
44,6,18.6041,-156.0116
45,6,18.6041,-156.002
46,6,18.6041,-155.9924
47,6,18.6041,-155.9828
48,6,18.6041,-155.9732
49,6,18.6041,-155.9636
50,6,18.6041,-155.9539
51,6,18.6041,-155.9444
52,6,18.6041,-155.9347
53,6,18.6041,-155.9251
54,6,18.6041,-155.9155
55,6,18.6041,-155.9059
56,6,18.6041,-155.8963
57,6,18.6041,-155.8867
58,6,18.6041,-155.8771
59,6,18.6041,-155.8675
60,6,18.6041,-155.8579
61,6,18.6041,-155.8483
62,6,18.6041,-155.8387
63,6,18.6041,-155.8291
64,6,18.6041,-155.8195
65,6,18.6041,-155.8099
66,6,18.6041,-155.8002
67,6,18.6041,-155.7906
68,6,18.6041,-155.781
69,6,18.6041,-155.7714
70,6,18.6041,-155.7618
71,6,18.6041,-155.7522
72,6,18.6041,-155.7426
73,6,18.6041,-155.733
74,6,18.6041,-155.7234
75,6,18.6041,-155.7138
76,6,18.6041,-155.7042
77,6,18.6041,-155.6946
78,6,18.6041,-155.685
79,6,18.6041,-155.6754
80,6,18.6041,-155.6658
81,6,18.6041,-155.6561
82,6,18.6041,-155.6465
83,6,18.6041,-155.6369
84,6,18.6041,-155.6273
85,6,18.6041,-155.6177
86,6,18.6041,-155.6081
87,6,18.6041,-155.5985
88,6,18.6041,-155.5889
89,6,18.6041,-155.5793
90,6,18.6041,-155.5697
91,6,18.6041,-155.5601
92,6,18.6041,-155.5505
93,6,18.6041,-155.5409
94,6,18.6041,-155.5313
95,6,18.6041,-155.5217
96,6,18.6041,-155.5121
97,6,18.6041,-155.5024
98,6,18.6041,-155.4928
99,6,18.6041,-155.4832
100,6,18.6041,-155.4736
101,6,18.6041,-155.464
102,6,18.6041,-155.4544
103,6,18.6041,-155.4448
104,6,18.6041,-155.4352
105,6,18.6041,-155.4256
106,6,18.6041,-155.416
107,6,18.6041,-155.4064
108,6,18.6041,-155.3968
109,6,18.6041,-155.3872
110,6,18.6041,-155.3776
111,6,18.6041,-155.368
112,6,18.6041,-155.3584
113,6,18.6041,-155.3487
114,6,18.6041,-155.3391
115,6,18.6041,-155.3295
116,6,18.6041,-155.3199
117,6,18.6041,-155.3103
118,6,18.6041,-155.3007
119,6,18.6041,-155.2911
120,6,18.6041,-155.2815
121,6,18.6041,-155.2719
122,6,18.6041,-155.2623
123,6,18.6041,-155.2527
124,6,18.6041,-155.2431
125,6,18.6041,-155.2335
126,6,18.6041,-155.2239
127,6,18.6041,-155.2142
128,6,18.6041,-155.2046
129,6,18.6041,-155.195
130,6,18.6041,-155.1854
131,6,18.6041,-155.1758
132,6,18.6041,-155.1662
133,6,18.6041,-155.1566
134,6,18.6041,-155.147
135,6,18.6041,-155.1374
136,6,18.6041,-155.1278
137,6,18.6041,-155.1182
138,6,18.6041,-155.1086
139,6,18.6041,-155.099
140,6,18.6041,-155.0894
141,6,18.6041,-155.0798
142,6,18.6041,-155.0701
143,6,18.6041,-155.0605
144,6,18.6041,-155.0509
145,6,18.6041,-155.0413
146,6,18.6041,-155.0317
147,6,18.6041,-155.0221
148,6,18.6041,-155.0125
149,6,18.6041,-155.0029
150,6,18.6041,-154.9933
151,6,18.6041,-154.9837
152,6,18.6041,-154.9741
153,6,18.6041,-154.9645
154,6,18.6041,-154.9549
155,6,18.6041,-154.9453
156,6,18.6041,-154.9357
157,6,18.6041,-154.9261
158,6,18.6041,-154.9164
159,6,18.6041,-154.9068
160,6,18.6041,-154.8972
161,6,18.6041,-154.8876
162,6,18.6041,-154.878
163,6,18.6041,-154.8684
164,6,18.6041,-154.8588
165,6,18.6041,-154.8492
166,6,18.6041,-154.8396
167,6,18.6041,-154.83
168,6,18.6041,-154.8204
169,6,18.6041,-154.8108
170,6,18.6041,-154.8012
171,6,18.6041,-154.7916
172,6,18.6041,-154.782
173,6,18.6041,-154.7723
174,6,18.6041,-154.7627
175,6,18.6041,-154.7531
176,6,18.6041,-154.7435
177,6,18.6041,-154.7339
178,6,18.6041,-154.7243
179,6,18.6041,-154.7147
180,6,18.6041,-154.7051
181,6,18.6041,-154.6955
182,6,18.6041,-154.6859
183,6,18.6041,-154.6763
184,6,18.6041,-154.6667
185,6,18.6041,-154.6571
186,6,18.6041,-154.6475
187,6,18.6041,-154.6378
188,6,18.6041,-154.6283
189,6,18.6041,-154.6186
190,6,18.6041,-154.609
191,6,18.6041,-154.5994
192,6,18.6041,-154.5898
193,6,18.6041,-154.5802
194,6,18.6041,-154.5706
195,6,18.6041,-154.561
196,6,18.6041,-154.5514
197,6,18.6041,-154.5418
198,6,18.6041,-154.5322
199,6,18.6041,-154.5226
200,6,18.6041,-154.513
201,6,18.6041,-154.5034
202,6,18.6041,-154.4938
5,7,18.6132,-156.3862
6,7,18.6132,-156.3766
7,7,18.6132,-156.367
8,7,18.6132,-156.3574
9,7,18.6132,-156.3478
10,7,18.6132,-156.3382
11,7,18.6132,-156.3286
12,7,18.6132,-156.319
13,7,18.6132,-156.3094
14,7,18.6132,-156.2998
15,7,18.6132,-156.2902
16,7,18.6132,-156.2806
17,7,18.6132,-156.271
18,7,18.6132,-156.2614
19,7,18.6132,-156.2518
20,7,18.6132,-156.2422
21,7,18.6132,-156.2325
22,7,18.6132,-156.2229
23,7,18.6132,-156.2133
24,7,18.6132,-156.2037
25,7,18.6132,-156.1941
26,7,18.6132,-156.1845
27,7,18.6132,-156.1749
28,7,18.6132,-156.1653
29,7,18.6132,-156.1557
30,7,18.6132,-156.1461
31,7,18.6132,-156.1365
32,7,18.6132,-156.1269
33,7,18.6132,-156.1173
34,7,18.6132,-156.1077
35,7,18.6132,-156.0981
36,7,18.6132,-156.0884
37,7,18.6132,-156.0788
38,7,18.6132,-156.0692
39,7,18.6132,-156.0596
40,7,18.6132,-156.05
41,7,18.6132,-156.0404
42,7,18.6132,-156.0308
43,7,18.6132,-156.0212
44,7,18.6132,-156.0116
45,7,18.6132,-156.002
46,7,18.6132,-155.9924
47,7,18.6132,-155.9828
48,7,18.6132,-155.9732
49,7,18.6132,-155.9636
50,7,18.6132,-155.9539
51,7,18.6132,-155.9444
52,7,18.6132,-155.9347
53,7,18.6132,-155.9251
54,7,18.6132,-155.9155
55,7,18.6132,-155.9059
56,7,18.6132,-155.8963
57,7,18.6132,-155.8867
58,7,18.6132,-155.8771
59,7,18.6132,-155.8675
60,7,18.6132,-155.8579
61,7,18.6132,-155.8483
62,7,18.6132,-155.8387
63,7,18.6132,-155.8291
64,7,18.6132,-155.8195
65,7,18.6132,-155.8099
66,7,18.6132,-155.8002
67,7,18.6132,-155.7906
68,7,18.6132,-155.781
69,7,18.6132,-155.7714
70,7,18.6132,-155.7618
71,7,18.6132,-155.7522
72,7,18.6132,-155.7426
73,7,18.6132,-155.733
74,7,18.6132,-155.7234
75,7,18.6132,-155.7138
76,7,18.6132,-155.7042
77,7,18.6132,-155.6946
78,7,18.6132,-155.685
79,7,18.6132,-155.6754
80,7,18.6132,-155.6658
81,7,18.6132,-155.6561
82,7,18.6132,-155.6465
83,7,18.6132,-155.6369
84,7,18.6132,-155.6273
85,7,18.6132,-155.6177
86,7,18.6132,-155.6081
87,7,18.6132,-155.5985
88,7,18.6132,-155.5889
89,7,18.6132,-155.5793
90,7,18.6132,-155.5697
91,7,18.6132,-155.5601
92,7,18.6132,-155.5505
93,7,18.6132,-155.5409
94,7,18.6132,-155.5313
95,7,18.6132,-155.5217
96,7,18.6132,-155.5121
97,7,18.6132,-155.5024
98,7,18.6132,-155.4928
99,7,18.6132,-155.4832
100,7,18.6132,-155.4736
101,7,18.6132,-155.464
102,7,18.6132,-155.4544
103,7,18.6132,-155.4448
104,7,18.6132,-155.4352
105,7,18.6132,-155.4256
106,7,18.6132,-155.416
107,7,18.6132,-155.4064
108,7,18.6132,-155.3968
109,7,18.6132,-155.3872
110,7,18.6132,-155.3776
111,7,18.6132,-155.368
112,7,18.6132,-155.3584
113,7,18.6132,-155.3487
114,7,18.6132,-155.3391
115,7,18.6132,-155.3295
116,7,18.6132,-155.3199
117,7,18.6132,-155.3103
118,7,18.6132,-155.3007
119,7,18.6132,-155.2911
120,7,18.6132,-155.2815
121,7,18.6132,-155.2719
122,7,18.6132,-155.2623
123,7,18.6132,-155.2527
124,7,18.6132,-155.2431
125,7,18.6132,-155.2335
126,7,18.6132,-155.2239
127,7,18.6132,-155.2142
128,7,18.6132,-155.2046
129,7,18.6132,-155.195
130,7,18.6132,-155.1854
131,7,18.6132,-155.1758
132,7,18.6132,-155.1662
133,7,18.6132,-155.1566
134,7,18.6132,-155.147
135,7,18.6132,-155.1374
136,7,18.6132,-155.1278
137,7,18.6132,-155.1182
138,7,18.6132,-155.1086
139,7,18.6132,-155.099
140,7,18.6132,-155.0894
141,7,18.6132,-155.0798
142,7,18.6132,-155.0701
143,7,18.6132,-155.0605
144,7,18.6132,-155.0509
145,7,18.6132,-155.0413
146,7,18.6132,-155.0317
147,7,18.6132,-155.0221
148,7,18.6132,-155.0125
149,7,18.6132,-155.0029
150,7,18.6132,-154.9933
151,7,18.6132,-154.9837
152,7,18.6132,-154.9741
153,7,18.6132,-154.9645
154,7,18.6132,-154.9549
155,7,18.6132,-154.9453
156,7,18.6132,-154.9357
157,7,18.6132,-154.9261
158,7,18.6132,-154.9164
159,7,18.6132,-154.9068
160,7,18.6132,-154.8972
161,7,18.6132,-154.8876
162,7,18.6132,-154.878
163,7,18.6132,-154.8684
164,7,18.6132,-154.8588
165,7,18.6132,-154.8492
166,7,18.6132,-154.8396
167,7,18.6132,-154.83
168,7,18.6132,-154.8204
169,7,18.6132,-154.8108
170,7,18.6132,-154.8012
171,7,18.6132,-154.7916
172,7,18.6132,-154.782
173,7,18.6132,-154.7723
174,7,18.6132,-154.7627
175,7,18.6132,-154.7531
176,7,18.6132,-154.7435
177,7,18.6132,-154.7339
178,7,18.6132,-154.7243
179,7,18.6132,-154.7147
180,7,18.6132,-154.7051
181,7,18.6132,-154.6955
182,7,18.6132,-154.6859
183,7,18.6132,-154.6763
184,7,18.6132,-154.6667
185,7,18.6132,-154.6571
186,7,18.6132,-154.6475
187,7,18.6132,-154.6378
188,7,18.6132,-154.6283
189,7,18.6132,-154.6186
190,7,18.6132,-154.609
191,7,18.6132,-154.5994
192,7,18.6132,-154.5898
193,7,18.6132,-154.5802
194,7,18.6132,-154.5706
195,7,18.6132,-154.561
196,7,18.6132,-154.5514
197,7,18.6132,-154.5418
198,7,18.6132,-154.5322
199,7,18.6132,-154.5226
200,7,18.6132,-154.513
201,7,18.6132,-154.5034
202,7,18.6132,-154.4938
5,8,18.6223,-156.3862
6,8,18.6223,-156.3766
7,8,18.6223,-156.367
8,8,18.6223,-156.3574
9,8,18.6223,-156.3478
10,8,18.6223,-156.3382
11,8,18.6223,-156.3286
12,8,18.6223,-156.319
13,8,18.6223,-156.3094
14,8,18.6223,-156.2998
15,8,18.6223,-156.2902
16,8,18.6223,-156.2806
17,8,18.6223,-156.271
18,8,18.6223,-156.2614
19,8,18.6223,-156.2518
20,8,18.6223,-156.2422
21,8,18.6223,-156.2325
22,8,18.6223,-156.2229
23,8,18.6223,-156.2133
24,8,18.6223,-156.2037
25,8,18.6223,-156.1941
26,8,18.6223,-156.1845
27,8,18.6223,-156.1749
28,8,18.6223,-156.1653
29,8,18.6223,-156.1557
30,8,18.6223,-156.1461
31,8,18.6223,-156.1365
32,8,18.6223,-156.1269
33,8,18.6223,-156.1173
34,8,18.6223,-156.1077
35,8,18.6223,-156.0981
36,8,18.6223,-156.0884
37,8,18.6223,-156.0788
38,8,18.6223,-156.0692
39,8,18.6223,-156.0596
40,8,18.6223,-156.05
41,8,18.6223,-156.0404
42,8,18.6223,-156.0308
43,8,18.6223,-156.0212
44,8,18.6223,-156.0116
45,8,18.6223,-156.002
46,8,18.6223,-155.9924
47,8,18.6223,-155.9828
48,8,18.6223,-155.9732
49,8,18.6223,-155.9636
50,8,18.6223,-155.9539
51,8,18.6223,-155.9444
52,8,18.6223,-155.9347
53,8,18.6223,-155.9251
54,8,18.6223,-155.9155
55,8,18.6223,-155.9059
56,8,18.6223,-155.8963
57,8,18.6223,-155.8867
58,8,18.6223,-155.8771
59,8,18.6223,-155.8675
60,8,18.6223,-155.8579
61,8,18.6223,-155.8483
62,8,18.6223,-155.8387
63,8,18.6223,-155.8291
64,8,18.6223,-155.8195
65,8,18.6223,-155.8099
66,8,18.6223,-155.8002
67,8,18.6223,-155.7906
68,8,18.6223,-155.781
69,8,18.6223,-155.7714
70,8,18.6223,-155.7618
71,8,18.6223,-155.7522
72,8,18.6223,-155.7426
73,8,18.6223,-155.733
74,8,18.6223,-155.7234
75,8,18.6223,-155.7138
76,8,18.6223,-155.7042
77,8,18.6223,-155.6946
78,8,18.6223,-155.685
79,8,18.6223,-155.6754
80,8,18.6223,-155.6658
81,8,18.6223,-155.6561
82,8,18.6223,-155.6465
83,8,18.6223,-155.6369
84,8,18.6223,-155.6273
85,8,18.6223,-155.6177
86,8,18.6223,-155.6081
87,8,18.6223,-155.5985
88,8,18.6223,-155.5889
89,8,18.6223,-155.5793
90,8,18.6223,-155.5697
91,8,18.6223,-155.5601
92,8,18.6223,-155.5505
93,8,18.6223,-155.5409
94,8,18.6223,-155.5313
95,8,18.6223,-155.5217
96,8,18.6223,-155.5121
97,8,18.6223,-155.5024
98,8,18.6223,-155.4928
99,8,18.6223,-155.4832
100,8,18.6223,-155.4736
101,8,18.6223,-155.464
102,8,18.6223,-155.4544
103,8,18.6223,-155.4448
104,8,18.6223,-155.4352
105,8,18.6223,-155.4256
106,8,18.6223,-155.416
107,8,18.6223,-155.4064
108,8,18.6223,-155.3968
109,8,18.6223,-155.3872
110,8,18.6223,-155.3776
111,8,18.6223,-155.368
112,8,18.6223,-155.3584
113,8,18.6223,-155.3487
114,8,18.6223,-155.3391
115,8,18.6223,-155.3295
116,8,18.6223,-155.3199
117,8,18.6223,-155.3103
118,8,18.6223,-155.3007
119,8,18.6223,-155.2911
120,8,18.6223,-155.2815
121,8,18.6223,-155.2719
122,8,18.6223,-155.2623
123,8,18.6223,-155.2527
124,8,18.6223,-155.2431
125,8,18.6223,-155.2335
126,8,18.6223,-155.2239
127,8,18.6223,-155.2142
128,8,18.6223,-155.2046
129,8,18.6223,-155.195
130,8,18.6223,-155.1854
131,8,18.6223,-155.1758
132,8,18.6223,-155.1662
133,8,18.6223,-155.1566
134,8,18.6223,-155.147
135,8,18.6223,-155.1374
136,8,18.6223,-155.1278
137,8,18.6223,-155.1182
138,8,18.6223,-155.1086
139,8,18.6223,-155.099
140,8,18.6223,-155.0894
141,8,18.6223,-155.0798
142,8,18.6223,-155.0701
143,8,18.6223,-155.0605
144,8,18.6223,-155.0509
145,8,18.6223,-155.0413
146,8,18.6223,-155.0317
147,8,18.6223,-155.0221
148,8,18.6223,-155.0125
149,8,18.6223,-155.0029
150,8,18.6223,-154.9933
151,8,18.6223,-154.9837
152,8,18.6223,-154.9741
153,8,18.6223,-154.9645
154,8,18.6223,-154.9549
155,8,18.6223,-154.9453
156,8,18.6223,-154.9357
157,8,18.6223,-154.9261
158,8,18.6223,-154.9164
159,8,18.6223,-154.9068
160,8,18.6223,-154.8972
161,8,18.6223,-154.8876
162,8,18.6223,-154.878
163,8,18.6223,-154.8684
164,8,18.6223,-154.8588
165,8,18.6223,-154.8492
166,8,18.6223,-154.8396
167,8,18.6223,-154.83
168,8,18.6223,-154.8204
169,8,18.6223,-154.8108
170,8,18.6223,-154.8012
171,8,18.6223,-154.7916
172,8,18.6223,-154.782
173,8,18.6223,-154.7723
174,8,18.6223,-154.7627
175,8,18.6223,-154.7531
176,8,18.6223,-154.7435
177,8,18.6223,-154.7339
178,8,18.6223,-154.7243
179,8,18.6223,-154.7147
180,8,18.6223,-154.7051
181,8,18.6223,-154.6955
182,8,18.6223,-154.6859
183,8,18.6223,-154.6763
184,8,18.6223,-154.6667
185,8,18.6223,-154.6571
186,8,18.6223,-154.6475
187,8,18.6223,-154.6378
188,8,18.6223,-154.6283
189,8,18.6223,-154.6186
190,8,18.6223,-154.609
191,8,18.6223,-154.5994
192,8,18.6223,-154.5898
193,8,18.6223,-154.5802
194,8,18.6223,-154.5706
195,8,18.6223,-154.561
196,8,18.6223,-154.5514
197,8,18.6223,-154.5418
198,8,18.6223,-154.5322
199,8,18.6223,-154.5226
200,8,18.6223,-154.513
201,8,18.6223,-154.5034
202,8,18.6223,-154.4938
5,9,18.6314,-156.3862
6,9,18.6314,-156.3766
7,9,18.6314,-156.367
8,9,18.6314,-156.3574
9,9,18.6314,-156.3478
10,9,18.6314,-156.3382
11,9,18.6314,-156.3286
12,9,18.6314,-156.319
13,9,18.6314,-156.3094
14,9,18.6314,-156.2998
15,9,18.6314,-156.2902
16,9,18.6314,-156.2806
17,9,18.6314,-156.271
18,9,18.6314,-156.2614
19,9,18.6314,-156.2518
20,9,18.6314,-156.2422
21,9,18.6314,-156.2325
22,9,18.6314,-156.2229
23,9,18.6314,-156.2133
24,9,18.6314,-156.2037
25,9,18.6314,-156.1941
26,9,18.6314,-156.1845
27,9,18.6314,-156.1749
28,9,18.6314,-156.1653
29,9,18.6314,-156.1557
30,9,18.6314,-156.1461
31,9,18.6314,-156.1365
32,9,18.6314,-156.1269
33,9,18.6314,-156.1173
34,9,18.6314,-156.1077
35,9,18.6314,-156.0981
36,9,18.6314,-156.0884
37,9,18.6314,-156.0788
38,9,18.6314,-156.0692
39,9,18.6314,-156.0596
40,9,18.6314,-156.05
41,9,18.6314,-156.0404
42,9,18.6314,-156.0308
43,9,18.6314,-156.0212
44,9,18.6314,-156.0116
45,9,18.6314,-156.002
46,9,18.6314,-155.9924
47,9,18.6314,-155.9828
48,9,18.6314,-155.9732
49,9,18.6314,-155.9636
50,9,18.6314,-155.9539
51,9,18.6314,-155.9444
52,9,18.6314,-155.9347
53,9,18.6314,-155.9251
54,9,18.6314,-155.9155
55,9,18.6314,-155.9059
56,9,18.6314,-155.8963
57,9,18.6314,-155.8867
58,9,18.6314,-155.8771
59,9,18.6314,-155.8675
60,9,18.6314,-155.8579
61,9,18.6314,-155.8483
62,9,18.6314,-155.8387
63,9,18.6314,-155.8291
64,9,18.6314,-155.8195
65,9,18.6314,-155.8099
66,9,18.6314,-155.8002
67,9,18.6314,-155.7906
68,9,18.6314,-155.781
69,9,18.6314,-155.7714
70,9,18.6314,-155.7618
71,9,18.6314,-155.7522
72,9,18.6314,-155.7426
73,9,18.6314,-155.733
74,9,18.6314,-155.7234
75,9,18.6314,-155.7138
76,9,18.6314,-155.7042
77,9,18.6314,-155.6946
78,9,18.6314,-155.685
79,9,18.6314,-155.6754
80,9,18.6314,-155.6658
81,9,18.6314,-155.6561
82,9,18.6314,-155.6465
83,9,18.6314,-155.6369
84,9,18.6314,-155.6273
85,9,18.6314,-155.6177
86,9,18.6314,-155.6081
87,9,18.6314,-155.5985
88,9,18.6314,-155.5889
89,9,18.6314,-155.5793
90,9,18.6314,-155.5697
91,9,18.6314,-155.5601
92,9,18.6314,-155.5505
93,9,18.6314,-155.5409
94,9,18.6314,-155.5313
95,9,18.6314,-155.5217
96,9,18.6314,-155.5121
97,9,18.6314,-155.5024
98,9,18.6314,-155.4928
99,9,18.6314,-155.4832
100,9,18.6314,-155.4736
101,9,18.6314,-155.464
102,9,18.6314,-155.4544
103,9,18.6314,-155.4448
104,9,18.6314,-155.4352
105,9,18.6314,-155.4256
106,9,18.6314,-155.416
107,9,18.6314,-155.4064
108,9,18.6314,-155.3968
109,9,18.6314,-155.3872
110,9,18.6314,-155.3776
111,9,18.6314,-155.368
112,9,18.6314,-155.3584
113,9,18.6314,-155.3487
114,9,18.6314,-155.3391
115,9,18.6314,-155.3295
116,9,18.6314,-155.3199
117,9,18.6314,-155.3103
118,9,18.6314,-155.3007
119,9,18.6314,-155.2911
120,9,18.6314,-155.2815
121,9,18.6314,-155.2719
122,9,18.6314,-155.2623
123,9,18.6314,-155.2527
124,9,18.6314,-155.2431
125,9,18.6314,-155.2335
126,9,18.6314,-155.2239
127,9,18.6314,-155.2142
128,9,18.6314,-155.2046
129,9,18.6314,-155.195
130,9,18.6314,-155.1854
131,9,18.6314,-155.1758
132,9,18.6314,-155.1662
133,9,18.6314,-155.1566
134,9,18.6314,-155.147
135,9,18.6314,-155.1374
136,9,18.6314,-155.1278
137,9,18.6314,-155.1182
138,9,18.6314,-155.1086
139,9,18.6314,-155.099
140,9,18.6314,-155.0894
141,9,18.6314,-155.0798
142,9,18.6314,-155.0701
143,9,18.6314,-155.0605
144,9,18.6314,-155.0509
145,9,18.6314,-155.0413
146,9,18.6314,-155.0317
147,9,18.6314,-155.0221
148,9,18.6314,-155.0125
149,9,18.6314,-155.0029
150,9,18.6314,-154.9933
151,9,18.6314,-154.9837
152,9,18.6314,-154.9741
153,9,18.6314,-154.9645
154,9,18.6314,-154.9549
155,9,18.6314,-154.9453
156,9,18.6314,-154.9357
157,9,18.6314,-154.9261
158,9,18.6314,-154.9164
159,9,18.6314,-154.9068
160,9,18.6314,-154.8972
161,9,18.6314,-154.8876
162,9,18.6314,-154.878
163,9,18.6314,-154.8684
164,9,18.6314,-154.8588
